id_acident	data	hora	tipo_acide	cadloga	cadlogb	x	y
D111501358	03/11/2015	830	QM	36098	NULL	-46.638884	-23.629462
D111501359	20/11/2015	42	SI	10740	NULL	-46.773277	-23.682355
D111501360	24/11/2015	730	QF	36500	NULL	-46.631378	-23.629689
D111501361	05/11/2015	820	AT	9044	NULL	-46.445154	-23.595185
D111501362	23/11/2015	1223	CO	2115	NULL	-46.644447	-23.544929
D111501363	30/11/2015	1235	AT	17820	NULL	-46.388797	-23.493067
D111501364	05/11/2015	2300	CT	6883	9715	-46.640839	-23.626048
D111501365	21/11/2015	500	CO	5309	NULL	-46.724656	-23.573232
D111501366	03/11/2015	930	CO	31717	NULL	-46.69957	-23.572506
D111501367	03/11/2015	740	SI	12452	NULL	-46.633304	-23.580027
D111501368	17/11/2015	1615	CL	99052	NULL	-46.664397	-23.424432
D111501369	29/11/2015	2100	CO	9529	NULL	-46.782699	-23.664764
D111501370	12/11/2015	815	AT	5567	NULL	-46.625117	-23.522051
D111501371	01/11/2015	2200	AT	9529	NULL	-46.736786	-23.643272
D111501372	19/11/2015	845	CO	98744	NULL	-46.662817	-23.55643
D111501373	09/11/2015	820	CO	3376	NULL	-46.745377	-23.537195
D111501374	03/11/2015	1600	QM	4005	46890	-46.749204	-23.454871
D111501375	09/11/2015	2357	AT	5357	NULL	-46.758943	-23.576042
D111501376	03/11/2015	1000	CT	15436	NULL	-46.493611	-23.537556
D111501377	12/11/2015	2000	AT	73865	NULL	-46.553009	-23.585539
D111501378	13/11/2015	1330	SI	1731	NULL	-46.669567	-23.658158
D111501379	13/11/2015	1500	CO	16878	NULL	-46.806649	-23.592624
D111501380	17/11/2015	1145	CT	8367	NULL	-46.408412	-23.50341
D111501381	16/11/2015	1739	CO	11672	NULL	-46.683585	-23.49568
D111501382	20/11/2015	2248	SI	21601	NULL	-46.75934	-23.673651
D111501383	05/11/2015	1420	CT	9836	NULL	-46.743118	-23.554158
D111501384	11/11/2015	1100	CO	45563	NULL	-46.405091	-23.595662
D111501385	05/11/2015	535	CO	17115	8023	-46.644575	-23.53363
D111501386	29/11/2015	630	AT	30240	NULL	-46.43196	-23.52412
D111501387	27/11/2015	530	CT	22555	NULL	-46.446501	-23.528368
D111501388	12/11/2015	2115	CO	34562	NULL	-46.685575	-23.478908
D111501389	29/11/2015	1620	CO	15507	NULL	-46.71563	-23.759428
D111501390	26/11/2015	1845	CO	71310	NULL	-46.476858	-23.562948
D111501391	23/11/2015	715	CO	2235	NULL	-46.6378	-23.661837
D111501392	30/11/2015	720	CO	18151	NULL	-46.607577	-23.472948
D111501393	13/11/2015	1930	QD	10331	NULL	-46.749714	-23.60963
D111501394	15/11/2015	617	CH	46544	NULL	-46.754148	-23.64635
D111501395	11/11/2015	620	QM	10581	7645	-46.521984	-23.532179
D111501396	24/11/2015	906	CO	6238	NULL	-46.697609	-23.607266
D111501397	12/11/2015	730	AT	60063	NULL	-46.638757	-23.670104
D111501398	19/11/2015	2100	CO	12403	NULL	-46.78467	-23.718988
D111501399	07/11/2015	1750	CO	449	NULL	-46.655196	-23.641569
D111501400	12/11/2015	920	CO	75439	64152	-46.456744	-23.614347
D111501401	11/11/2015	1335	QD	4632	NULL	-46.59945	-23.537943
D111501402	12/11/2015	1117	AT	906	NULL	-46.585096	-23.546548
D111501403	04/11/2015	1725	QM	35829	NULL	-46.656557	-23.612085
D111501404	23/11/2015	2100	CO	2235	NULL	-46.644698	-23.633791
D111501405	06/11/2015	450	CO	9044	NULL	-46.46653	-23.599268
D111501406	15/11/2015	1230	AT	98750	NULL	NULL	NULL
D111501407	15/11/2015	1104	AT	11379	NULL	-46.598039	-23.595476
D111501408	21/11/2015	2045	AT	98750	NULL	NULL	NULL
D111501409	07/11/2015	1825	QM	76421	NULL	-46.473093	-23.520737
D111501410	22/11/2015	1700	AT	43404	NULL	-46.50074	-23.600406
D111501411	18/11/2015	1200	CT	15188	NULL	-46.723349	-23.511467
D121500001	15/12/2015	720	CO	18185	10918	-46.695835	-23.639058
D121500002	19/12/2015	1340	CO	45521	NULL	-46.411998	-23.590517
D121500003	21/12/2015	2050	CT	12159	NULL	-46.65759	-23.521357
D121500004	13/12/2015	1430	QM	7500	18564	-46.73516	-23.593686
D121500005	10/12/2015	2356	CH	3509	NULL	-46.695298	-23.736399
D121500006	16/12/2015	830	CO	2455	NULL	-46.610594	-23.494796
D121500007	02/12/2015	1200	AT	13564	NULL	-46.648986	-23.560253
D121500008	03/12/2015	1750	CT	12156	NULL	-46.481551	-23.542312
D121500009	25/12/2015	1604	CT	19583	NULL	-46.639567	-23.565691
D121500010	06/12/2015	600	AT	36387	NULL	-46.444455	-23.572895
D121500011	10/12/2015	100	AT	40719	NULL	-46.746329	-23.443792
D121500012	15/12/2015	929	CO	2124	19999	-46.634527	-23.660853
D121500013	20/12/2015	320	CL	63079	NULL	-46.743118	-23.637415
D121500014	18/12/2015	915	CO	15557	NULL	-46.710558	-23.649981
D121500015	29/12/2015	2130	CO	8413	NULL	-46.464635	-23.540277
D121500017	09/12/2015	2205	CO	6897	11789	-46.681978	-23.588661
D121500018	18/12/2015	938	AT	8436	NULL	-46.62179	-23.483396
D121500019	18/12/2015	2242	SI	19583	NULL	-46.609436	-23.61013
D121500020	04/12/2015	415	AT	1133	43777	-46.544964	-23.514361
D121500021	06/12/2015	1940	AT	9012	NULL	-46.578587	-23.585623
D121500022	24/12/2015	315	CH	14944	NULL	-46.687312	-23.596587
D121500023	05/12/2015	2150	CL	15425	NULL	-46.686311	-23.45977
D121500024	25/12/2015	2040	CH	75993	NULL	-46.574319	-23.451203
D121500025	19/12/2015	545	CO	1586	1243	-46.704414	-23.648547
D121500026	14/12/2015	2000	AT	2429	NULL	-46.471562	-23.483284
D121500027	24/12/2015	846	CO	1930	NULL	-46.595135	-23.51137
D121500028	26/12/2015	1530	AT	8074	NULL	-46.537524	-23.50773
D121500029	11/12/2015	1125	CO	17824	NULL	-46.488118	-23.612233
D121500030	20/12/2015	730	CH	34682	NULL	-46.769747	-23.637128
D121500031	26/12/2015	1139	CT	18151	NULL	-46.60431	-23.469677
D121500032	02/12/2015	920	AT	13822	NULL	-46.573205	-23.479135
D121500033	17/12/2015	30	CO	99290	NULL	-46.664964	-23.491874
D121500034	10/12/2015	2155	AT	21333	NULL	-46.682326	-23.68442
D121500035	01/12/2015	900	CT	5606	NULL	-46.645176	-23.672892
D121500036	18/12/2015	740	CO	7500	NULL	-46.705912	-23.573563
D121500037	05/12/2015	2312	CO	4775	NULL	-46.575801	-23.502199
D121500038	15/12/2015	2220	QM	65634	NULL	-46.563921	-23.593634
D121500039	07/12/2015	1350	CO	543	NULL	-46.583168	-23.542728
D121500040	06/12/2015	2345	CO	2483	NULL	-46.712731	-23.708107
D121500041	19/12/2015	545	CL	3771	19831	-46.672755	-23.477092
D121500042	22/12/2015	830	CO	3733	NULL	-46.717201	-23.562563
D121500043	02/12/2015	1321	QM	19100	5778	-46.672253	-23.611168
D121500044	12/12/2015	700	CO	6238	NULL	-46.724104	-23.648159
D121500045	09/12/2015	620	OU	60531	NULL	-46.683269	-23.758202
D121500046	11/12/2015	700	CT	7645	NULL	-46.523047	-23.53219
D121500047	19/12/2015	1519	CO	3481	5084	-46.677484	-23.498565
D121500048	05/12/2015	1110	CO	9529	NULL	-46.783564	-23.666373
D121500049	01/12/2015	1230	CO	99577	NULL	-46.478547	-23.488694
D121500050	18/12/2015	2000	SI	4561	NULL	-46.611234	-23.52367
D121500051	09/12/2015	1900	CT	7645	NULL	-46.552735	-23.536344
D121500052	28/12/2015	850	CO	18561	NULL	-46.742776	-23.620475
D121500053	22/12/2015	1820	AT	17180	NULL	-46.611159	-23.53223
D121500054	22/12/2015	1740	CO	19100	NULL	-46.651033	-23.62427
D121500055	22/12/2015	1600	CH	41896	NULL	-46.384439	-23.513027
D121500056	10/12/2015	2040	SI	1919	NULL	-46.671121	-23.640613
D121500057	20/12/2015	2227	CO	67367	NULL	-46.635667	-23.701653
D121500058	20/12/2015	430	AT	5567	NULL	-46.625415	-23.507146
D121500059	04/12/2015	2240	AT	15507	NULL	-46.71981	-23.772087
D121500060	23/12/2015	433	CT	9529	NULL	-46.742672	-23.64336
D121500061	03/12/2015	1433	CO	11542	NULL	-46.433422	-23.513138
D121500062	23/12/2015	1900	QM	15304	NULL	-46.600518	-23.556113
D121500063	10/12/2015	1715	CL	20087	NULL	-46.63523	-23.475775
D121500064	15/12/2015	1820	AT	16870	NULL	-46.61484	-23.541777
D121500065	09/12/2015	840	SI	46726	NULL	-46.657207	-23.585749
D121500066	18/12/2015	730	AT	2898	NULL	-46.61069	-23.534976
D121500067	21/12/2015	1830	CO	5750	NULL	-46.43495	-23.491248
D121500068	14/12/2015	630	CH	743	NULL	-46.67202	-23.487108
D121500069	03/12/2015	800	SI	74280	NULL	-46.780054	-23.581456
D121500070	09/12/2015	1216	AT	35508	NULL	-46.780067	-23.693272
D121500071	14/12/2015	1454	CO	24360	NULL	-46.760891	-23.573885
D121500072	01/12/2015	1715	CO	16523	3403	-46.633549	-23.545158
D121500073	28/12/2015	1030	AT	5309	NULL	-46.750637	-23.55667
D121500074	28/12/2015	520	CO	16339	3747	-46.779668	-23.638259
D121500075	02/12/2015	1700	CO	10945	NULL	-46.615033	-23.449432
D121500076	05/12/2015	1225	CO	44645	NULL	-46.64297	-23.478081
D121500077	05/12/2015	150	CH	5817	15947	-46.5260	-23.555634
D121500078	02/12/2015	1400	AT	9806	NULL	-46.444162	-23.514797
D121500079	01/12/2015	430	QM	13014	NULL	-46.726672	-23.642542
D121500080	12/12/2015	100	CT	7664	15674	-46.632969	-23.557059
D121500081	07/12/2015	1930	CO	24338	NULL	-46.582169	-23.585589
D121500082	06/12/2015	1	CT	21916	NULL	-46.623515	-23.498595
D121500083	11/12/2015	1113	CT	17824	NULL	-46.461841	-23.62455
D121500084	08/12/2015	1935	AT	8269	NULL	-46.646246	-23.686269
D121500085	08/12/2015	1830	CO	17824	NULL	-46.570391	-23.565764
D121500086	19/12/2015	352	CH	15425	NULL	-46.685583	-23.460109
D121500087	04/12/2015	1315	AT	6642	NULL	-46.628541	-23.54107
D121500088	16/12/2015	823	CL	24338	NULL	-46.584178	-23.585244
D121500089	25/12/2015	840	CH	75728	72872	-46.702879	-23.602743
D121500090	03/12/2015	1945	CO	59833	NULL	-46.693477	-23.723857
D121500091	27/12/2015	1454	CL	19708	NULL	-46.554818	-23.581828
D121500092	20/12/2015	2130	CO	12403	NULL	-46.752488	-23.676142
D121500093	23/12/2015	1535	AT	14804	11078	-46.658991	-23.567066
D121500094	25/12/2015	2330	CO	36098	NULL	-46.639245	-23.629877
D121500095	10/12/2015	957	CO	16151	NULL	-46.684257	-23.722998
D121500096	06/12/2015	1948	CO	36284	NULL	-46.695454	-23.482725
D121500097	03/12/2015	1740	CO	1562	13591	-46.773428	-23.63947
D121500098	06/12/2015	1030	CO	9084	NULL	-46.472064	-23.519344
D121500099	22/12/2015	2011	AT	66114	NULL	-46.676809	-23.46071
D121500100	23/12/2015	1330	CO	9529	NULL	-46.751556	-23.649959
D121500101	02/12/2015	1630	CO	1162	4012	-46.646511	-23.537272
D121500102	13/12/2015	2350	CO	9477	NULL	-46.380004	-23.516326
D121500103	31/12/2015	22	CH	4146	NULL	-46.627085	-23.534412
D121500104	19/12/2015	235	CH	2181	NULL	-46.507623	-23.565323
D121500105	31/12/2015	1800	QF	6147	NULL	-46.615474	-23.608385
D121500106	27/12/2015	1000	CO	36285	NULL	-46.450312	-23.571546
D121500107	04/12/2015	2209	CO	15425	NULL	-46.693228	-23.456062
D121500108	16/12/2015	1630	SI	998	NULL	-46.766903	-23.589461
D121500109	09/12/2015	900	AT	9839	NULL	-46.736728	-23.526805
D121500110	06/12/2015	220	QV	24237	NULL	-46.711123	-23.453935
D121500111	15/12/2015	1512	CO	4975	NULL	-46.775082	-23.676483
D121500112	23/12/2015	1545	CT	29027	NULL	-46.692715	-23.496428
D121500113	26/12/2015	1300	CO	30892	NULL	-46.699062	-23.47606
D121500114	14/12/2015	1430	AT	11321	NULL	-46.598319	-23.494964
D121500115	04/12/2015	1030	AT	14913	NULL	-46.412629	-23.543142
D121500116	28/12/2015	2319	CH	14691	NULL	-46.59902	-23.452132
D121500117	18/12/2015	1030	CO	45563	NULL	-46.40586	-23.595274
D121500118	03/12/2015	1145	AT	10988	10393	-46.399692	-23.534043
D121500119	28/12/2015	1616	CF	2887	NULL	-46.673363	-23.763024
D121500120	10/12/2015	900	QM	543	NULL	-46.619464	-23.553135
D121500121	01/12/2015	715	CT	15275	NULL	-46.586724	-23.581885
D121500122	03/12/2015	1510	CO	4561	6642	-46.636424	-23.519991
D121500123	18/12/2015	1830	SI	3216	NULL	-46.721356	-23.651191
D121500124	04/12/2015	800	CT	4933	NULL	-46.685648	-23.582967
D121500125	01/12/2015	1000	AT	7153	NULL	-46.750961	-23.404707
D121500126	19/12/2015	2145	CT	7645	10581	-46.521752	-23.532205
D121500127	06/12/2015	2210	AT	13671	NULL	-46.478677	-23.60808
D121500128	08/12/2015	1400	SI	9991	NULL	-46.443324	-23.637337
D121500129	26/12/2015	322	AT	10101	NULL	-46.64397	-23.540361
D121500130	01/12/2015	800	CO	14804	NULL	-46.658829	-23.567178
D121500131	22/12/2015	1920	QD	6361	NULL	-46.697776	-23.48985
D121500132	06/12/2015	2140	CO	9581	NULL	-46.704322	-23.488625
D121500133	18/12/2015	2147	CH	2223	NULL	-46.606777	-23.636259
D121500134	25/12/2015	700	AT	16051	NULL	-46.669048	-23.464156
D121500135	09/12/2015	1315	AT	9529	NULL	-46.777713	-23.660812
D121500136	14/12/2015	1144	CL	16151	NULL	-46.698276	-23.720269
D121500137	24/12/2015	1700	CH	46936	NULL	-46.443858	-23.591642
D121500138	31/12/2015	1157	AT	8944	NULL	-46.65251	-23.592996
D121500139	19/12/2015	949	CH	3771	NULL	-46.688986	-23.504387
D121500140	11/12/2015	1916	CT	7875	19755	-46.610528	-23.602268
D121500141	31/12/2015	2241	CH	61254	NULL	-46.494943	-23.597087
D121500142	15/12/2015	1210	AT	7210	NULL	-46.631012	-23.551437
D121500143	13/12/2015	1052	CO	17300	NULL	-46.652874	-23.485003
D121500144	14/12/2015	1235	AT	16919	NULL	-46.680943	-23.565999
D121500145	10/12/2015	1815	CO	8944	NULL	-46.659536	-23.601008
D121500146	22/12/2015	1240	AT	7500	NULL	-46.723931	-23.586625
D121500147	05/12/2015	2040	SI	73495	NULL	-46.574952	-23.517497
D121500148	07/12/2015	1150	CO	44657	NULL	-46.699318	-23.605287
D121500149	25/12/2015	818	CH	23128	NULL	-46.398543	-23.520504
D121500150	12/12/2015	240	SI	1001	NULL	-46.667387	-23.755024
D121500151	18/12/2015	1555	CO	2195	NULL	-46.711968	-23.591567
D121500152	16/12/2015	2030	CH	98401	NULL	-46.721173	-23.616537
D121500153	13/12/2015	1700	CH	75435	NULL	-46.505111	-23.586479
D121500154	14/12/2015	710	CO	18124	NULL	-46.725261	-23.614823
D121500155	28/12/2015	2145	CO	852	NULL	-46.657627	-23.694323
D121500156	23/12/2015	1850	QM	1962	NULL	-46.633384	-23.62493
D121500157	24/12/2015	2100	CL	4561	NULL	-46.626661	-23.520172
D121500158	27/12/2015	1225	CO	99921	NULL	-46.784082	-23.671107
D121500159	14/12/2015	1503	AT	8290	NULL	-46.709349	-23.552794
D121500160	20/12/2015	1622	SI	64045	NULL	-46.753792	-23.631798
D121500161	25/12/2015	1145	CO	7500	21626	-46.742436	-23.600643
D121500162	05/12/2015	1715	AT	2235	NULL	-46.642356	-23.646083
D121500163	18/12/2015	700	CF	17824	NULL	-46.465761	-23.622293
D121500164	25/12/2015	1500	AT	45958	NULL	-46.564667	-23.470697
D121500165	12/12/2015	736	CO	21213	NULL	-46.379032	-23.493417
D121500166	07/12/2015	910	QM	11492	NULL	-46.607917	-23.552263
D121500167	19/12/2015	2340	CO	66359	NULL	-46.594528	-23.646317
D121500168	01/12/2015	1002	AT	4119	NULL	-46.579919	-23.486244
D121500169	19/12/2015	1200	QM	5567	NULL	-46.624374	-23.516581
D121500170	12/12/2015	2230	AT	6042	NULL	-46.4623	-23.496215
D121500171	15/12/2015	1745	OU	13177	NULL	-46.52923	-23.522811
D121500172	27/12/2015	2100	CH	16680	NULL	-46.751415	-23.572855
D121500173	10/12/2015	1449	AT	4128	NULL	-46.538339	-23.508843
D121500174	20/12/2015	1430	CF	13881	NULL	-46.520883	-23.516126
D121500175	07/12/2015	1000	CT	19931	26500	-46.672414	-23.644493
D121500176	29/12/2015	130	CT	19958	NULL	-46.602398	-23.573081
D121500177	04/12/2015	445	AT	3509	NULL	-46.675201	-23.755158
D121500178	18/12/2015	1600	CF	66416	NULL	-46.708901	-23.730093
D121500179	16/12/2015	809	QM	14804	NULL	-46.665739	-23.573379
D121500180	20/12/2015	754	CL	4659	NULL	-46.643442	-23.536966
D121500181	11/12/2015	540	CO	12156	16248	-46.498414	-23.533201
D121500182	12/12/2015	1345	CO	32309	NULL	-46.708775	-23.664227
D121500183	27/12/2015	442	CT	7645	NULL	-46.5337	-23.532518
D121500184	26/12/2015	2230	CF	98750	NULL	NULL	NULL
D121500185	08/12/2015	1355	QD	8267	NULL	-46.691988	-23.523156
D121500186	14/12/2015	326	AT	18464	NULL	-46.660009	-23.643897
D121500187	24/12/2015	1925	AT	19901	NULL	-46.48147	-23.6062
D121500188	02/12/2015	1345	CO	6636	NULL	-46.742203	-23.454957
D121500189	12/12/2015	34	CL	9589	NULL	-46.478442	-23.620997
D121500190	31/12/2015	2212	CT	75862	NULL	-46.489455	-23.521167
D121500191	04/12/2015	2340	CO	5309	NULL	-46.756548	-23.556657
D121500192	12/12/2015	1510	CO	2536	NULL	-46.742299	-23.580446
D121500193	14/12/2015	1450	TB	7061	NULL	-46.568239	-23.434939
D121500194	01/12/2015	1844	CH	14568	NULL	-46.444196	-23.517702
D121500195	12/12/2015	1600	CT	7645	NULL	-46.556375	-23.53704
D121500196	27/12/2015	830	QM	18993	NULL	-46.632172	-23.531971
D121500197	20/12/2015	2043	CO	13772	NULL	-46.686144	-23.555152
D121500198	08/12/2015	1042	CL	48038	NULL	-46.492825	-23.524765
D121500199	23/12/2015	2030	CO	61245	63069	-46.736056	-23.636923
D121500200	06/12/2015	1338	CT	33306	NULL	-46.632949	-23.556362
D121500201	13/12/2015	1530	CT	34682	NULL	-46.765156	-23.625735
D121500202	13/12/2015	1239	SI	351	13534	-46.62226	-23.482455
D121500203	25/12/2015	30	CL	14524	NULL	-46.562208	-23.518004
D121500204	16/12/2015	1512	CO	17135	NULL	-46.499805	-23.580607
D121500205	16/12/2015	758	AT	4380	NULL	-46.599109	-23.652011
D121500206	01/12/2015	1500	CO	5618	NULL	-46.619267	-23.628709
D121500207	20/12/2015	800	QM	12403	NULL	-46.776164	-23.691965
D121500208	23/12/2015	1638	SI	4128	NULL	-46.545411	-23.512582
D121500209	04/12/2015	700	QD	16870	NULL	-46.612793	-23.540821
D121500210	24/12/2015	2330	QM	16026	NULL	-46.664165	-23.684023
D121500211	12/12/2015	105	CF	46936	NULL	-46.445805	-23.573517
D121500212	14/12/2015	1400	QD	1001	NULL	-46.666722	-23.752436
D121500213	24/12/2015	500	CO	17772	NULL	-46.772254	-23.66691
D121500214	10/12/2015	130	CO	19931	NULL	-46.704063	-23.660717
D121500215	02/12/2015	2220	QM	2497	NULL	-46.652082	-23.552132
D121500216	26/12/2015	1035	CH	71780	NULL	-46.679272	-23.507951
D121500217	20/12/2015	700	CH	18940	NULL	-46.395078	-23.51016
D121500218	05/12/2015	1926	CL	17820	NULL	-46.401452	-23.497176
D121500219	28/12/2015	1544	SI	7882	NULL	-46.645445	-23.645951
D121500220	04/12/2015	1640	CL	7500	NULL	-46.723931	-23.586625
D121500221	18/12/2015	2024	CT	17813	NULL	-46.638153	-23.559455
D121500222	17/12/2015	1627	SI	9420	NULL	-46.693252	-23.48838
D121500223	17/12/2015	1008	CO	6450	NULL	-46.674247	-23.484385
D121500224	05/12/2015	1500	CH	76102	NULL	-46.497854	-23.620443
D121500225	19/12/2015	510	CL	8000	NULL	-46.713898	-23.596991
D121500226	06/12/2015	2310	CO	31674	NULL	-46.641619	-23.633834
D121500227	13/12/2015	311	CV	1363	14700	-46.758424	-23.568105
D121500228	12/12/2015	1220	CT	4659	NULL	-46.645154	-23.53856
D121500229	10/12/2015	1400	CO	7703	NULL	-46.548645	-23.518992
D121500230	11/12/2015	1102	CO	75455	NULL	-46.704656	-23.722506
D121500231	24/12/2015	942	AT	351	NULL	-46.619799	-23.475874
D121500232	06/12/2015	545	CO	10918	7791	-46.678342	-23.620972
D121500233	13/12/2015	1910	CF	29687	NULL	-46.746126	-23.622772
D121500234	22/12/2015	2000	QM	31919	17064	-46.689976	-23.614994
D121500235	26/12/2015	430	QM	17195	NULL	-46.749558	-23.683035
D121500236	15/12/2015	1230	AT	14917	NULL	-46.498075	-23.491647
D121500237	26/12/2015	2320	CO	3231	18102	-46.645572	-23.545451
D121500238	12/12/2015	345	CH	24338	NULL	-46.58477	-23.584942
D121500239	03/12/2015	1700	CO	21629	NULL	-46.74747	-23.500571
D121500240	18/12/2015	2346	AT	13881	NULL	-46.520889	-23.516284
D121500241	11/12/2015	1930	SI	48550	NULL	-46.712223	-23.447691
D121500242	03/12/2015	2200	AT	9580	NULL	-46.466794	-23.551765
D121500243	24/12/2015	1615	CL	7203	43777	-46.530616	-23.514068
D121500244	05/12/2015	437	SI	24338	NULL	-46.516368	-23.603432
D121500245	19/12/2015	2330	CO	9134	NULL	-46.519441	-23.584172
D121500246	01/12/2015	1040	AT	15188	NULL	-46.70302	-23.507949
D121500247	20/12/2015	1330	QD	34128	NULL	-46.667536	-23.655134
D121500248	12/12/2015	1140	CT	20804	NULL	-46.42161	-23.559499
D121500249	22/12/2015	1033	AT	13303	NULL	-46.616578	-23.538024
D121500250	20/12/2015	630	CO	5309	NULL	-46.717072	-23.570078
D121500251	25/12/2015	4	AT	17218	NULL	-46.627659	-23.627205
D121500252	07/12/2015	819	CO	6810	NULL	-46.696388	-23.676705
D121500253	11/12/2015	520	AT	13027	NULL	-46.597453	-23.62989
D121500254	24/12/2015	1200	CO	19745	NULL	-46.630785	-23.548961
D121500255	29/12/2015	620	AT	17772	NULL	-46.773561	-23.673492
D121500256	15/12/2015	1510	CH	3813	NULL	-46.646833	-23.48779
D121500257	07/12/2015	545	CO	49389	NULL	-46.434314	-23.480993
D121500258	28/12/2015	2235	CH	5458	NULL	-46.664795	-23.499548
D121500259	16/12/2015	1230	AT	2059	17475	-46.666737	-23.606373
D121500260	17/12/2015	420	QM	63003	NULL	-46.686529	-23.756402
D121500261	24/12/2015	119	CH	3509	NULL	-46.682457	-23.753491
D121500262	30/12/2015	1840	QM	8367	NULL	-46.733764	-23.669114
D121500263	16/12/2015	947	CT	6544	NULL	-46.703933	-23.513617
D121500264	03/12/2015	2043	CO	75483	NULL	-46.445993	-23.62938
D121500265	02/12/2015	1800	AT	76218	NULL	-46.765238	-23.673626
D121500266	10/12/2015	1450	AT	4736	NULL	-46.596275	-23.537939
D121500267	12/12/2015	2200	SI	76382	NULL	-46.756464	-23.457148
D121500268	29/12/2015	1325	CO	17162	NULL	-46.76043	-23.572226
D121500269	22/12/2015	1745	CO	29018	NULL	-46.666782	-23.51493
D121500270	19/12/2015	715	CO	24421	9044	-46.463639	-23.598624
D121500271	25/12/2015	2307	CH	8320	NULL	-46.589496	-23.473854
D121500272	11/12/2015	1245	CO	9529	NULL	-46.766661	-23.659581
D121500273	19/12/2015	1207	QM	59799	NULL	-46.691155	-23.718959
D121500274	12/12/2015	2128	CO	26426	NULL	-46.797867	-23.596983
D121500275	25/12/2015	100	QM	1001	NULL	-46.664344	-23.747363
D121500276	15/12/2015	1530	CO	15967	NULL	-46.612002	-23.563808
D121500277	09/12/2015	1700	CH	35571	NULL	-46.661487	-23.670587
D121500278	21/12/2015	2100	QM	6819	NULL	-46.697803	-23.572089
D121500279	24/12/2015	1018	AT	30417	NULL	-46.478571	-23.515037
D121500280	18/12/2015	650	CO	1681	NULL	-46.748603	-23.402998
D121500281	25/12/2015	220	CO	9529	NULL	-46.765245	-23.658414
D121500282	02/12/2015	735	CT	14743	NULL	-46.674191	-23.698594
D121500283	14/12/2015	940	CO	3357	NULL	-46.698841	-23.500731
D121500284	30/12/2015	754	QD	8955	NULL	-46.576801	-23.600332
D121500285	06/12/2015	2337	CO	16017	2149	-46.691558	-23.563568
D121500286	23/12/2015	1219	CL	4736	NULL	-46.605339	-23.539032
D121500287	12/12/2015	1330	SI	27187	NULL	-46.631165	-23.514557
D121500288	15/12/2015	1415	CL	15425	NULL	-46.708373	-23.441587
D121500289	18/12/2015	2359	CO	79059	NULL	-46.756553	-23.663999
D121500290	23/12/2015	1227	AT	10036	NULL	-46.691733	-23.724255
D121500291	20/12/2015	2220	SI	43404	NULL	-46.502298	-23.607444
D121500292	27/12/2015	2034	CH	17820	NULL	-46.388135	-23.492527
