x,y,id_acident,cadloga,cadlogb,alt_num,referencia,data,hora,cod_acid,fonte,viatura,dp,talao,sentido,pista,veiculos,vitimas,princ_a,princ_b,tipo_acide,mi_prinx
-46.74126,-23.641395,D011600157,3079,8740,,,2016/01/09 00:00:00.000,2230,2,D,,37,2148,,,1000000000000000,100,1010,3079,QM,312363
-46.752111,-23.490736,D011600158,17049,,154,,2016/01/24 00:00:00.000,349,2,D,,33,505,,,10000000000000000,200,17049,,CH,312364
-46.607481,-23.587996,D011600159,12910,,639,,2016/01/17 00:00:00.000,1015,4,D,,17,530,,,10000000000000000,1,12910,,AT,312365
-46.63896,-23.618236,D011600160,9715,,1583,,2016/01/25 00:00:00.000,800,4,D,,16,832,,,1000000000000000,300,9715,,AT,312366
-46.588377,-23.441405,D011600161,42220,,709,,2016/01/10 00:00:00.000,1630,2,D,,73,328,,,100000000100000,100,42220,,CL,312367
-46.555398,-23.536548,D011600162,7645,,250,,2016/01/07 00:00:00.000,120,2,D,,30,110,,,200000,100,7645,,CT,312368
-46.467355,-23.596726,D011600163,2181,,,"RAGUEB CHOHFI,1",2016/01/28 00:00:00.000,1030,2,D,,49,1043,,,1000000000000000,100,2181,,QM,312369
-46.756004,-23.572979,D011600164,76145,,59,,2016/01/01 00:00:00.000,126,4,D,,51,4,,,10000000000000000,100,76145,,AT,312370
-46.755337,-23.459023,D011600165,76382,,539,,2016/01/24 00:00:00.000,2250,2,D,,46,1363,,,1000000000000000,100,76382,,QM,312371
-46.748108,-23.675095,D011600166,12403,,1663,,2016/01/22 00:00:00.000,1840,2,D,,92,757,,,2000000000000000,200,12403,,OU,312372
-46.404279,-23.495519,D011600167,17820,,4136,,2016/01/11 00:00:00.000,1300,4,D,,50,1040,,,10000000000000000,100,17820,,AT,312373
-46.630952,-23.514151,D011600168,27187,,150,,2016/01/25 00:00:00.000,2300,2,D,,13,2478,,,1000000000000000,100,27187,,QM,312374
-46.636829,-23.602085,D011600169,6013,,2926,,2016/01/05 00:00:00.000,950,4,D,,16,121,,,100000000000000,100,6013,,AT,312375
-46.687991,-23.745712,D011600170,20914,,2,,2016/01/10 00:00:00.000,1111,2,D,,101,410,,,11000000000000000,200,20914,,CL,312376
-46.705916,-23.71595,D011600171,2483,,5900,,2016/01/31 00:00:00.000,657,2,D,,102,1033,,,1000000000000000,101,2483,,QM,312377
-46.806304,-23.591862,D011600172,16878,,15000,,2016/01/03 00:00:00.000,1910,2,D,,51,39,,,20000000000000000,100,16878,,CF,312378
-46.562819,-23.582135,D011600173,24338,,3001,,2016/01/04 00:00:00.000,813,4,D,,56,10,,,1000000000000000,100,24338,,AT,312379
-46.664102,-23.660846,D011600174,5606,,2000,,2016/01/27 00:00:00.000,1200,4,D,,43,392,,,1000000000000000,100,5606,,AT,312380
-46.461281,-23.547669,D011600175,9580,15143,,,2016/01/21 00:00:00.000,450,2,D,,66,171,,,100000000100000,100,9580,15143,CV,312381
-46.61849,-23.613103,D011600176,5909,,,RUA MANOEL CARN,2016/01/20 00:00:00.000,900,2,D,,16,712,,,11000000000000000,100,5909,,CL,312382
-46.542625,-23.596186,D011600177,15032,,3000,,2016/01/22 00:00:00.000,1300,4,D,,42,444,,,1000000000000000,100,15032,,AT,312383
-46.671822,-23.58391,D011600178,10556,,179,,2016/01/22 00:00:00.000,1600,4,D,,15,414,,,1000000000000000,100,10556,,AT,312384
-46.648844,-23.684766,D011600180,20048,,3632,,2016/01/19 00:00:00.000,1745,4,D,,98,496,C,,1000000000000000,100,20048,,AT,312385
-46.556759,-23.536812,D011600181,7645,,100,,2016/01/14 00:00:00.000,630,2,D,,30,155,,,11000000000000000,100,7645,,CT,312386
-46.64077,-23.500028,D011600182,3202,5681,,,2016/01/12 00:00:00.000,1500,2,D,,13,345,,,1000000000000000,100,3202,5681,CH,312387
-46.61718,-23.556102,D011600183,9831,14880,,,2016/01/18 00:00:00.000,1735,2,D,,8,447,,,20000000000000000,100,9831,14880,CO,312388
-46.630671,-23.524281,D011600184,17799,6642,,,2016/01/11 00:00:00.000,850,2,D,,2,218,,,11000000000000000,100,6642,17799,CO,312389
-46.47127,-23.561309,D011600185,62157,,22,,2016/01/22 00:00:00.000,2248,4,D,,53,506,,,10000000000000000,200,62157,,AT,312390
-46.621545,-23.520067,D011600186,4561,,3333,,2016/01/15 00:00:00.000,338,2,D,,12,343,,,10000000000000000,400,29772,,CH,312391
-46.696875,-23.63788,D011600187,19574,999,,,2016/01/21 00:00:00.000,730,2,D,,11,723,,,100010,100,999,19574,SI,312392
-46.539233,-23.516214,D011600188,13355,,708,,2016/01/10 00:00:00.000,19,4,D,,10,269,,,1000000000000000,100,13355,,AT,312393
-46.741399,-23.584883,D011600189,2172,,202,,2016/01/24 00:00:00.000,600,2,D,,51,709,,,1000000000000000,200,2172,,CH,312394
-46.39067,-23.586454,D011600190,48185,,549,,2016/01/27 00:00:00.000,1420,4,D,,54,468,,,10000000000000000,100,48185,,AT,312395
-46.736032,-23.58861,D011600191,11612,,122,,2016/01/12 00:00:00.000,1126,2,D,,51,82,,,11000000000000000,100,11612,,CO,312396
-46.616302,-23.48585,D011600192,14767,,978,,2016/01/21 00:00:00.000,1017,4,D,,20,731,,,10000000000000000,100,14767,,AT,312397
-46.679257,-23.664003,D011600193,7917,,1491,,2016/01/21 00:00:00.000,1630,2,D,,99,240,,,1000000000000000,100,7917,,QM,312398
-46.683558,-23.680404,D011600194,14743,,3031,,2016/01/23 00:00:00.000,1540,2,D,,99,849,,,10000000000000000,100,14743,,CH,312399
-46.474219,-23.535406,D011600195,21253,,1207,,2016/01/21 00:00:00.000,603,2,D,,64,364,,,1000000000000010,100,21253,,CT,312400
-46.586405,-23.581106,D011600196,15304,15275,,,2016/01/08 00:00:00.000,630,2,D,,18,21,,,100000000000000,100,15275,15304,QD,312401
-46.608992,-23.524788,D011600197,4332,,701,,2016/01/13 00:00:00.000,1820,2,D,,12,263,B,,101000000000000,100,4332,,CL,312402
-46.53143,-23.543266,D011600198,2181,,2000,,2016/01/29 00:00:00.000,1125,2,D,,21,384,,,200000000000000,700,2181,,CT,312403
-46.483755,-23.620149,D011600199,48447,,,MARGINAL DO ORA,2016/01/29 00:00:00.000,1359,2,D,,70,2072,,,1000000000000000,100,48447,,AA,312404
-46.689658,-23.614592,D011600200,31919,17064,,,2016/01/29 00:00:00.000,2115,4,D,,96,1005,,,1000000000000000,100,17064,31919,AT,312405
-46.774608,-23.686019,D011600201,62360,,326,,2016/01/10 00:00:00.000,1400,2,D,,47,2093,,,1000000000000000,100,62360,,QM,312406
-46.735412,-23.450737,D011600202,18594,,623,,2016/01/10 00:00:00.000,2134,2,D,,74,309,,,1100000000000000,1,18594,,QM,312407
-46.586405,-23.581106,D011600203,15304,15275,,,2016/01/17 00:00:00.000,1900,2,D,,18,72,B,,20000000000000000,200,15275,15304,CO,312408
-46.583511,-23.4146,D011600204,18151,,15000,,2016/01/23 00:00:00.000,1505,2,D,,20,821,,,20000000000000000,200,18151,,CO,312409
-46.634104,-23.550273,D011600205,6932,78707,,,2016/01/24 00:00:00.000,400,2,D,,30,412,,,10000000000000000,100,6932,78707,CH,312410
-46.570181,-23.60312,D011600206,7497,2729,,,2016/01/09 00:00:00.000,1855,2,D,,56,177,,,10000000000100000,100,2729,7497,CV,312411
-46.574889,-23.541507,D011600207,19206,5990,,,2016/01/14 00:00:00.000,1327,4,D,,30,157,,,100000000000000,100,5990,19206,AT,312412
-46.72508,-23.5820,D011600208,16337,,1578,,2016/01/28 00:00:00.000,1915,2,D,,34,359,,,11000000000000000,100,16337,,CO,312413
-46.566517,-23.559655,D011600209,20265,,53,,2016/01/20 00:00:00.000,1650,2,D,,29,111,,,11000000000000000,100,20265,,CL,312414
-46.441771,-23.492239,D011600210,13891,,100,,2016/01/20 00:00:00.000,2330,2,D,,22,679,,,1100000000000000,1,13891,,CV,312415
-46.627006,-23.560735,D011600211,11649,,385,,2016/01/27 00:00:00.000,1945,2,D,,6,770,,,20100000000000000,100,11649,,CO,312416
-46.680754,-23.592239,D011600212,6897,,4101,,2016/01/16 00:00:00.000,1820,2,D,,15,451,,,11000000000000000,100,6897,,CT,312417
-46.597674,-23.527101,D011600213,4561,,,,2016/01/13 00:00:00.000,1700,2,D,,2,316,,,1010000000000000,100,29772,,CL,312418
-46.571455,-23.556282,D011600214,43408,1220,,,2016/01/22 00:00:00.000,730,2,D,,30,2171,,,100000000000000,100,1220,43408,QD,312419
-46.767508,-23.677096,D011600215,61391,,208,,2016/01/05 00:00:00.000,1920,4,D,,47,136,,,1000000000000000,100,61391,,AT,312420
-46.685454,-23.470953,D011600216,20633,,317,,2016/01/12 00:00:00.000,1130,2,D,,45,76,C,,11000000000000000,100,20633,,CL,312421
-46.44104,-23.525226,D011600217,22555,,90,,2016/01/25 00:00:00.000,912,2,D,,65,938,,,1000000000000010,100,22555,,CO,312422
-46.588401,-23.525445,D011600218,541,,1122,,2016/01/09 00:00:00.000,736,2,D,,19,290,,,10000000000000000,200,541,,CH,312423
-46.592956,-23.561926,D011600219,8270,5853,,,2016/01/22 00:00:00.000,1821,2,D,,18,420,,,11000000000000000,100,5853,8270,CO,312424
-46.656977,-23.690979,D011600220,65628,,22,,2016/01/28 00:00:00.000,1330,4,D,,98,939,,,10000000000000000,100,65628,,AT,312425
-46.570687,-23.484893,D011600221,9512,,1860,,2016/01/11 00:00:00.000,2020,4,D,,73,422,,,10000000000000000,100,9512,,AT,312426
-46.588908,-23.450037,D011600222,16305,,760,,2016/01/11 00:00:00.000,800,2,D,,73,379,,,1000000000000000,100,16305,,QM,312427
-46.544627,-23.576659,D011600223,6840,16417,,,2016/01/28 00:00:00.000,1044,2,D,,42,235,B,,11000000000000000,100,6840,16417,CL,312428
-46.555551,-23.608568,D011600224,8181,8244,,,2016/01/17 00:00:00.000,39,2,D,,42,305,,,11000000000000000,100,8181,8244,CO,312429
-46.607492,-23.640883,D011600225,2223,,2450,,2016/01/04 00:00:00.000,822,2,D,,83,4,,,11000000000000000,200,2223,,SI,312430
-46.784783,-23.668654,D011600226,9529,,7500,,2016/01/23 00:00:00.000,31,4,D,,47,759,,,10000000000000000,100,9529,,AT,312431
-46.599272,-23.538099,D011600227,4736,,1357,,2016/01/20 00:00:00.000,1057,4,D,,12,317,,,100000000000000,100,4736,,AT,312432
-46.703875,-23.687442,D011600228,7640,,172,,2016/01/31 00:00:00.000,1440,4,D,,102,1168,,,100000000000000,100,7640,,AT,312433
-46.758487,-23.618409,D011600229,18996,,1,,2016/01/31 00:00:00.000,700,2,D,,37,5336,,,1000000000000000,100,18996,,QM,312434
-46.395708,-23.53224,D011600230,71006,,106,,2016/01/29 00:00:00.000,1800,2,D,,68,1299,,,1000000000000000,100,71006,,CH,312435
-46.605191,-23.504763,D011600231,13172,27089,,,2016/01/11 00:00:00.000,1200,2,D,,9,160,C,,30000000000100000,100,13172,27089,CO,312436
-46.7118,-23.546905,D011600232,5885,15081,,,2016/01/18 00:00:00.000,1149,2,D,,14,494,,,11000000000000000,100,5885,15081,CL,312437
-46.657269,-23.570252,D011600233,4003,,1127,,2016/01/26 00:00:00.000,1405,4,D,,78,721,,,10000000000000000,100,4003,,AT,312438
-46.553822,-23.575081,D011600234,17824,,3681,,2016/01/17 00:00:00.000,1000,2,D,,29,315,,,11000000000000000,100,17824,,SI,312439
-46.678211,-23.60792,D011600235,19100,,2020,,2016/01/09 00:00:00.000,1604,2,D,,96,228,,,10000000000000000,100,19100,,CH,312440
-46.50063,-23.595053,D011600236,75112,,60,,2016/01/10 00:00:00.000,2133,2,D,,69,335,,,10000000000000000,100,75112,,CH,312441
-46.453661,-23.535512,D011600237,9804,8214,,,2016/01/27 00:00:00.000,500,2,D,,32,369,,,1010000000000000,100,8214,9804,CO,312442
-46.685025,-23.462634,D011600239,64651,,502,,2016/01/23 00:00:00.000,120,2,D,,45,1995,,,1000000000000000,100,64651,,QM,312443
-46.609139,-23.498377,D011600240,12926,,231,,2016/01/06 00:00:00.000,1620,4,D,,9,79,,,1000000000000000,100,12926,,AT,312444
-46.746113,-23.520073,D011600241,29507,,10,,2016/01/24 00:00:00.000,953,2,D,,91,511,,,11000000000000000,100,29507,,CO,312445
-46.723612,-23.586223,D011600242,7500,,2718,,2016/01/08 00:00:00.000,1230,2,D,,34,57,,,11000000000000000,200,7500,,CO,312446
-46.460317,-23.567092,D011600243,29137,,95,,2016/01/03 00:00:00.000,2200,2,D,,53,72,,,10000000000000000,100,29137,,CH,312447
-46.650134,-23.554204,D011600244,15311,,249,,2016/01/17 00:00:00.000,730,2,D,,4,439,,,10000000000000000,100,15311,,CH,312448
-46.667061,-23.755702,D011600245,1001,,140,,2016/01/20 00:00:00.000,1720,4,D,,101,657,,,1000000000000000,100,1001,,AT,312449
-46.711243,-23.451763,D011600246,46815,,182,,2016/01/15 00:00:00.000,2100,4,D,,74,445,,,1000000000000000,100,46815,,AT,312450
-46.572425,-23.473176,D011600247,17728,,1242,,2016/01/24 00:00:00.000,1328,2,D,,73,814,B,,1001000000000000,100,17728,,CV,312451
-46.564579,-23.537537,D011600248,13805,,1600,,2016/01/04 00:00:00.000,730,2,D,,52,457,,,20000000000000000,100,13805,,CO,312452
-46.618568,-23.547811,D011600249,16358,16673,,,2016/01/06 00:00:00.000,1400,2,D,,8,142,,,1100000000000000,100,16358,44633,CO,312453
-46.510445,-23.550478,D011600250,9580,,1000,,2016/01/30 00:00:00.000,1700,4,D,,66,714,,,10000000000000000,100,9580,,AT,312454
-46.626066,-23.50383,D011600251,19884,5741,,,2016/01/30 00:00:00.000,1220,4,D,,13,976,,,100000000000000,200,3637,19884,AT,312455
-46.780273,-23.641601,D011600252,16339,,1148,,2016/01/13 00:00:00.000,1630,2,D,,37,527,,,11000000000000000,100,16339,,CO,312456
-46.474366,-23.564347,D011600253,13294,,2060,,2016/01/13 00:00:00.000,500,2,D,,53,266,,,10000000000000000,200,13294,,CH,312457
-46.664851,-23.624464,D011600254,17955,10076,,,2016/01/12 00:00:00.000,2130,2,D,,27,312,,,11000000000000000,100,10076,17955,CL,312458
-46.679382,-23.661663,D011600255,9220,,1000,,2016/01/31 00:00:00.000,1740,2,D,,99,354,,,2000000000000000,100,9220,,CT,312459
-46.654584,-23.646898,D011600256,6809,21520,,,2016/01/31 00:00:00.000,2105,2,D,,35,1100,,,11000000000000000,100,6809,21520,CT,312460
-46.611338,-23.550211,D011600257,786,,1000,,2016/01/22 00:00:00.000,800,4,D,,8,435,,,1000000000000000,100,786,,AT,312461
-46.705858,-23.766129,D011600258,37809,,375,,2016/01/07 00:00:00.000,1630,2,D,,85,1908,,,1010000000000000,100,37809,,CF,312462
-46.697867,-23.73086,D011600259,15507,,3469,,2016/01/27 00:00:00.000,640,2,D,,101,889,,,11000000000000000,100,15507,,SI,312463
-46.54206,-23.579138,D011600260,17824,,5000,,2016/01/23 00:00:00.000,2330,4,D,,42,705,,,10000000000000000,100,17824,,AT,312464
-46.642246,-23.665483,D011600261,13985,,381,,2016/01/12 00:00:00.000,2119,2,D,,97,181,,,11000000000000000,100,13985,,CO,312465
-46.662231,-23.492569,D011600262,20066,,829,,2016/01/24 00:00:00.000,1245,4,D,,13,738,,,100000,100,20066,,AT,312466
-46.741883,-23.674186,D011600263,17898,,374,,2016/01/29 00:00:00.000,1430,4,D,,92,2179,,,100000,100,17898,,AT,312467
-46.612755,-23.656714,D011600264,37710,,39,,2016/01/19 00:00:00.000,1830,4,D,,83,124,,,100000,100,37710,,AT,312468
-46.611916,-23.49699,D011600265,36061,,580,,2016/01/05 00:00:00.000,1400,2,D,,9,43,B,,11000000000000000,100,36061,,CO,312469
-46.680375,-23.771498,D011600266,2888,,1,,2016/01/05 00:00:00.000,1352,2,D,,85,25,,,1000000000100000,200,2888,,SI,312470
-46.704328,-23.820773,D011600267,20883,,100,,2016/01/26 00:00:00.000,730,2,D,,25,4523,,,1000000000000000,100,20883,,QM,312471
-46.596271,-23.50654,D011600268,9084,,1510,,2016/01/29 00:00:00.000,2311,4,D,,63,977,,,10000000000000000,1,9084,,AT,312472
-46.691374,-23.5955,D011600269,19100,,,,2016/01/14 00:00:00.000,640,2,D,,96,357,,,11000000000000000,100,19100,,CO,312473
-46.726845,-23.447139,D011600270,5350,,500,,2016/01/20 00:00:00.000,2107,2,D,,74,601,,,11000000000000000,200,5350,,CF,312474
-46.629923,-23.544987,D011600271,23087,,10,,2016/01/21 00:00:00.000,1250,4,D,,1,374,,,1000000000000000,100,23087,,AT,312475
-46.512074,-23.587565,D011600272,2878,,2900,,2016/01/09 00:00:00.000,1740,2,D,,41,178,,,10001000000000000,100,2878,,CF,312476
-46.535776,-23.51602,D011600273,13783,,788,,2016/01/30 00:00:00.000,2330,2,D,,10,997,,,11000000000000000,100,13783,,CL,312477
-46.686881,-23.690281,D011600274,13035,,548,,2016/01/21 00:00:00.000,1620,2,D,,99,766,,,2000000000000000,200,13035,,CF,312478
-46.746628,-23.520735,D011600275,6238,,,SB Ponte da Cid,2016/01/25 00:00:00.000,1348,2,D,,14,448,I,,11000000000000000,100,13014,,CO,312479
-46.715845,-23.767798,D011600276,39577,,,PAULO GUILGUER,2016/01/09 00:00:00.000,1150,2,D,,25,125,,,100000000000000,100,39577,,QF,312480
-46.69107,-23.570743,D011600277,16919,6819,,,2016/01/15 00:00:00.000,1940,2,D,,14,415,,,11000000000000000,100,6897,16919,CO,312481
-46.466722,-23.558033,D011600278,7503,,693,,2016/01/28 00:00:00.000,2126,4,D,,53,682,,,10,100,7503,,AT,312482
-46.664016,-23.743627,D011600279,25162,,220,,2016/01/11 00:00:00.000,122,4,D,,101,345,,,10,100,25162,,AT,312483
-46.665677,-23.586957,D011600280,10517,,180,,2016/01/21 00:00:00.000,1923,2,D,,15,278,,,11000000000000000,100,10517,,CF,312484
-46.640429,-23.577714,D011600281,19583,,1759,,2016/01/10 00:00:00.000,2020,2,D,,36,246,C,,20000000000000000,300,19583,,CL,312485
-46.720352,-23.435628,D011600282,16838,,12243,,2016/01/17 00:00:00.000,1230,2,D,,87,502,,,11000000000000000,200,16838,,CO,312486
-46.591793,-23.485089,D011600283,5705,11321,,,2016/01/31 00:00:00.000,1537,2,D,,39,1109,,,11000000000000000,100,5705,11321,CO,312487
-46.620226,-23.540005,D011600284,7236,7348,,,2016/01/01 00:00:00.000,800,2,D,,12,16,,,10000000000000000,100,7236,7348,CH,312488
-46.74691,-23.565863,D011600285,14685,,1204,,2016/01/29 00:00:00.000,640,2,D,,93,440,,,11000000000000000,100,14685,,SI,312489
-46.68576,-23.595393,D011600286,14944,19658,,,2016/01/26 00:00:00.000,1140,2,D,,96,212,,,11000000000000000,100,14944,19658,SI,312490
-46.617604,-23.630164,D011600287,5618,10978,,,2016/01/12 00:00:00.000,1909,2,D,,83,240,,,11000000000000000,100,5088,5618,CO,312491
-46.630198,-23.525178,D011600288,6642,,1000,,2016/01/31 00:00:00.000,1910,4,D,,12,807,,,10000000000000000,100,6642,,AT,312492
-46.583418,-23.567391,D011600289,4034,,252,,2016/01/02 00:00:00.000,1530,2,D,,57,337,,,11000000000000000,100,4034,,CO,312493
-46.781645,-23.666724,D011600290,9529,,5859,,2016/01/30 00:00:00.000,1500,2,D,,47,1256,C,,11000000000000000,100,9529,,CL,312494
-46.619271,-23.602467,D011600291,17755,,1988,,2016/01/15 00:00:00.000,2110,2,D,,17,483,,,11000000000000000,100,17755,,CL,312495
-46.773765,-23.634064,D011600292,16339,,1,,2016/01/13 00:00:00.000,1949,2,D,,37,360,,,1001000000000000,100,16339,,CO,312496
-46.714167,-23.791768,D011600293,33095,,,ESTRADA DO ITAI,2016/01/05 00:00:00.000,1013,4,D,,25,22,,,1000000000000000,100,33095,,AT,312497
-46.732359,-23.826345,D011600294,33015,,6755,,2016/01/09 00:00:00.000,1900,4,D,,25,552,B,,10000000000000000,100,33015,,AT,312498
-46.577316,-23.558258,D011600295,17824,,,"RODOLFO PIRANI,",2016/01/29 00:00:00.000,1640,2,D,,55,822,,,1000000000000000,100,17824,,QM,312499
-46.641163,-23.538983,D011600296,19847,8255,,,2016/01/16 00:00:00.000,846,2,D,,3,308,,,20000000000000000,200,8255,19847,CL,312500
-46.73693,-23.638595,D011600297,8000,,6700,,2016/01/01 00:00:00.000,56,2,D,,89,900001,,,1000000000000000,100,8000,,QM,312501
-46.663554,-23.561249,D011600298,2497,7306,,,2016/01/16 00:00:00.000,606,2,D,,4,397,,,11000000000000000,100,2497,7306,CO,312502
-46.643765,-23.5642,D011600299,694,,301,,2016/01/20 00:00:00.000,1440,2,D,,5,1616,,,1000000000000000,100,694,,QM,312503
-46.680089,-23.467033,D011600300,64216,,200,,2016/01/18 00:00:00.000,2130,2,D,,45,2363,,,1000000000000000,100,64216,,QM,312504
-46.579841,-23.468648,D011600301,12307,,550,,2016/01/05 00:00:00.000,717,2,D,,73,103,,,11000000000000000,200,12307,,CL,312505
-46.581805,-23.411092,D011600302,18151,,16000,,2016/01/29 00:00:00.000,2037,2,D,,20,1059,,,20000000000000000,300,18151,,CO,312506
-46.585204,-23.564639,D011600303,12572,2884,,,2016/01/13 00:00:00.000,2145,2,D,,57,318,,,1000000000000000,100,11939,12572,QM,312507
-46.747363,-23.674561,D011600304,12403,,1563,,2016/01/05 00:00:00.000,500,2,D,,92,30,C,,10100000000000000,100,12403,,CT,312508
-46.785073,-23.722361,D011600305,12403,,4881,,2016/01/18 00:00:00.000,1850,4,D,,92,598,,,10000000000000000,100,12403,,AT,312509
-46.624825,-23.551371,D011600306,543,,25,,2016/01/16 00:00:00.000,1509,4,D,,1,397,C,,10000000000000000,100,543,,AT,312510
-46.616755,-23.468786,D011600307,14767,,3600,,2016/01/14 00:00:00.000,2300,2,D,,20,476,,,1000000000000000,100,14767,,QM,312511
-46.46624,-23.605297,D011600308,24428,,1150,,2016/01/01 00:00:00.000,828,2,D,,49,11,,,10000000000000000,200,24428,,CH,312512
-46.685713,-23.464003,D011600309,79683,,500,,2016/01/31 00:00:00.000,541,2,D,,45,1841,,,11000000000000000,100,79683,,CO,312513
-46.706268,-23.501085,D011600310,5947,,640,,2016/01/06 00:00:00.000,1530,2,D,,28,134,,,11000000000000000,100,5947,,CO,312514
-46.51318,-23.504432,D011600311,9973,4128,,,2016/01/16 00:00:00.000,1300,4,D,,24,416,,,100000000000000,200,4128,9973,AT,312515
-46.576651,-23.504668,D011600312,4775,,1474,,2016/01/01 00:00:00.000,2024,2,D,,19,22,,,11000000000000000,100,4775,,CT,312516
-46.624456,-23.499877,D011600314,14916,,,PCA ORLANDO SIL,2016/01/29 00:00:00.000,330,2,D,,13,970,,,1000000000000000,100,14916,,QM,312517
-46.618914,-23.53565,D011600315,11525,,728,,2016/01/13 00:00:00.000,1700,2,D,,12,441,,,10000000000000,100,11525,,OU,312518
-46.628835,-23.711049,D011600316,580,,2422,,2016/01/17 00:00:00.000,2146,2,D,,98,932,,,20000000000000000,100,580,,CF,312519
-46.730902,-23.828333,D011600317,38009,,30,,2016/01/16 00:00:00.000,2028,2,D,,25,525,,,10000000000000000,100,38009,,OU,312520
-46.666183,-23.56233,D011600318,11989,,1646,,2016/01/12 00:00:00.000,1400,2,D,,78,291,,,11000000000000000,100,11989,,CL,312521
-46.533942,-23.572813,D011600319,10503,,711,,2016/01/30 00:00:00.000,1610,4,D,,58,1016,,,1000000000000000,100,10503,,AT,312522
-46.599688,-23.547694,D011600320,543,,2576,,2016/01/09 00:00:00.000,1450,2,D,,8,210,,,11000000000000000,100,543,,CT,312523
-46.780774,-23.73537,D011600321,38494,,1,,2016/01/07 00:00:00.000,1800,2,D,,100,1034,,,1000000000000000,100,38494,,QM,312524
-46.625919,-23.532186,D011600322,10693,4146,,,2016/01/15 00:00:00.000,1158,2,D,,12,234,,,11000000000000000,100,4146,10693,CO,312525
-46.672949,-23.481454,D011600323,6450,,3000,,2016/01/12 00:00:00.000,2100,4,D,,40,356,,,1000000000000000,100,6450,,AT,312526
-46.561215,-23.522675,D011600324,14270,,19000,,2016/01/08 00:00:00.000,1745,2,D,,90,273,,,11000000000000000,100,29772,,CO,312527
-46.699203,-23.584805,D011600325,19461,15299,,,2016/01/18 00:00:00.000,510,4,D,,34,594,,,1000000000000000,200,15299,19461,AT,312528
-46.70165,-23.747631,D011600326,68352,,386,,2016/01/22 00:00:00.000,100,4,D,,85,703,,,10,1,68352,,AT,312529
-46.668322,-23.600293,D011600327,9818,,,"GAIVOTA,0",2016/01/21 00:00:00.000,815,4,D,,96,582,,,10000000000000000,100,9818,,AT,312530
-46.503321,-23.544457,D011600328,12830,,230,,2016/01/22 00:00:00.000,1330,4,D,,21,285,,,10000000000000000,100,12830,,AT,312531
-46.755152,-23.481261,D011600329,20291,,1540,,2016/01/25 00:00:00.000,1648,2,D,,46,538,,,1000000000000000,100,20291,,QM,312532
