ID_VEICULO,ID_ACIDENT,TIPO_VEICU,PLACA,SEXO_CONDU,IDADE_COND,CATEGORIA_,USA_CINTO_,ESTADO_ALC,ESCOLARIDA,cod_acid,tipo_acidente
1,D061701161,MO,EXB4895,M,24,SI,X,BR,3,2,CO
2,D061701161,SI,,M,51,SI,X,BR,7,2,CO
1,D061701162,MO,EJN7741,M,22,SI,X,BR,5,2,CO
2,D061701162,AU,EGW1033,X,SI,SI,X,BR,8,2,CO
2,D061701163,MC,EFU3037,M,52,HA,X,BR,5,2,CT
1,D061701163,MO,DRZ0461,M,19,IN,X,BR,3,2,CT
2,D061701164,AU,GCC9287,F,28,SI,X,BR,5,2,CT
1,D061701164,MO,FTM8137,M,45,SI,X,BR,8,2,CT
1,D061701165,AU,DGG2710,M,63,SI,X,BR,3,4,AT
1,D061701166,ON,,X,SI,SI,X,BR,8,2,CO
2,D061701166,AU,,X,SI,SI,X,BR,8,2,CO
1,D061701167,MO,DCN0485,M,22,SI,X,BR,5,2,CO
2,D061701167,CM,FUQ9488,M,21,SI,X,BR,5,2,CO
1,D061701168,CM,FKQ3687,M,52,HA,X,BR,5,2,CL
2,D061701168,BI,,M,46,NE,X,SA,3,2,CL
1,D061701169,AU,EUV0994,M,27,SI,X,BR,5,2,SI
1,D061701170,MO,DGM5223,M,43,SI,X,BR,3,2,QM
2,D061701171,ON,,M,SI,SI,X,BR,8,2,CL
1,D061701171,MO,,F,30,SI,X,BR,5,2,CL
1,D061701172,MO,EEB9675,M,37,SI,X,BR,3,2,CV
2,D061701172,CM,CAI0004,X,SI,SI,X,BR,8,2,CV
1,D061701173,MO,GQJ5777,M,18,IN,X,BR,3,2,CO
2,D061701173,ON,EXO1017,M,34,HA,X,BR,3,2,CO
1,D061701174,MO,,X,SI,SI,X,BR,8,4,AT
1,D061701175,MO,FZW3479,F,21,SI,X,BR,8,2,CO
2,D061701175,CM,ETC8185,F,42,SI,X,BR,5,2,CO
1,D061701176,MO,EXD3810,M,26,SI,X,BR,5,2,CO
2,D061701176,AU,EVD0574,M,SI,SI,X,BR,8,2,CO
1,D061701177,AU,EZJ7772,M,38,SI,X,BR,5,4,AT
1,D061701178,ON,DBL0679,M,38,SI,X,BR,5,2,QD
1,D061701179,MO,DVP5592,M,22,HA,X,BR,5,2,CO
2,D061701179,AU,CNN1965,M,40,HA,X,BR,8,2,CO
1,D061701180,MO,EWH9628,M,22,HA,X,BR,3,4,AT
1,D061701181,MO,EXK0773,M,30,SI,X,BR,5,2,CO
2,D061701181,AU,EKT0642,M,SI,SI,X,BR,8,2,CO
2,D061701182,BI,,M,18,NE,X,BR,3,2,CO
1,D061701182,AU,EEZ6403,M,46,SI,X,BR,3,2,CO
1,D061701183,AU,FEJ1836,F,38,SI,X,BR,7,4,AT
1,D061701184,MO,EOS2558,F,26,SI,X,BR,7,2,AA
1,D061701185,MO,BYZ4327,M,23,SI,X,BR,8,2,CV
2,D061701185,AU,FJT9533,F,64,SI,X,BR,7,2,CV
1,D061701186,MO,FKF0875,F,24,SI,X,BR,5,2,CO
2,D061701186,AU,DWP8273,M,SI,SI,X,BR,8,2,CO
1,D061701187,MO,BXP9897,M,34,SI,X,BR,4,2,CO
2,D061701187,SI,,X,SI,SI,X,BR,8,2,CO
1,D061701188,MO,DGT4145,M,35,SI,X,BR,3,2,CL
2,D061701188,CM,AYB7671,M,22,SI,X,BR,3,2,CL
1,D061701189,MO,EXE0951,M,26,SI,X,BR,5,4,AT
2,D061701190,AU,EQQ9123,F,33,HA,X,BR,7,2,CL
1,D061701190,MO,,M,44,HA,X,BR,8,2,CL
1,D061701191,MO,ECF5587,M,29,SI,X,BR,7,2,CO
2,D061701191,AU,HMZ6340,X,SI,SI,X,BR,8,2,CO
1,D061701192,AU,EEU1430,F,32,SI,X,BR,7,2,CV
2,D061701192,MO,,M,22,SI,X,BR,5,2,CV
1,D061701193,AU,ELP7200,M,34,SI,X,BR,5,2,CT
2,D061701193,MO,,M,49,SI,X,BR,7,2,CT
2,D061701194,AU,DVK9276,M,59,SI,X,BR,8,2,CO
1,D061701194,MO,BYK5254,M,37,SI,X,BR,5,2,CO
1,D061701195,AU,DKD7240,F,52,SI,X,BR,7,2,CV
2,D061701195,MO,,M,SI,SI,X,BR,8,2,CV
1,D061701196,MO,NNX7226,M,41,SI,X,BR,5,2,QM
1,D061701197,MO,DNJ7364,M,31,SI,X,BR,5,2,CO
2,D061701197,SI,,X,SI,SI,X,BR,8,2,CO
1,D061701198,MO,DPH4148,M,20,SI,X,BR,5,2,CT
2,D061701198,CM,,M,44,SI,X,BR,5,2,CT
1,D061701199,SI,,X,SI,SI,X,BR,8,4,AT
1,D061701200,AU,,M,SI,SI,X,BR,8,4,AT
1,D061701201,AU,GJG0017,F,48,SI,X,BR,7,4,AT
1,D061701202,MO,DNV4033,M,47,SI,X,BR,3,2,CO
3,D061701202,AU,BFC6603,M,24,SI,X,BR,8,2,CO
2,D061701202,AU,FFX1165,M,32,SI,X,AA,8,2,CO
1,D061701203,AU,CMH0246,M,47,SI,X,BR,3,2,CO
2,D061701203,AU,EUU4644,M,29,SI,X,BR,5,2,CO
1,D061701204,MO,,M,21,SI,X,BR,3,2,CH
1,D061701205,MO,,M,20,SI,X,BR,3,2,QM
1,D071700001,MO,DGS2839,M,24,SI,X,BR,5,2,CF
2,D071700001,AU,CKC2917,M,50,HA,X,BR,5,2,CF
2,D071700002,AU,CDB2783,M,48,SI,X,BR,3,2,CV
1,D071700002,MO,EFJ0497,M,29,SI,X,BR,5,2,CV
1,D071700003,MO,BYU7040,M,37,SI,X,BR,5,2,CT
2,D071700003,AU,FGC9621,F,37,SI,X,BR,7,2,CT
1,D071700004,AU,EAA3916,M,35,SI,X,BR,5,2,CO
2,D071700004,BI,,M,43,NE,X,BR,3,2,CO
1,D071700005,MO,FDX3025,M,37,SI,X,BR,5,2,OU
2,D071700005,MO,DPD1688,M,32,SI,X,BR,7,2,OU
3,D071700005,AU,EUM7633,M,56,SI,X,BR,5,2,OU
4,D071700005,AU,FLT8211,F,25,SI,X,BR,6,2,OU
1,D071700006,AU,LGX5817,M,55,SI,X,BR,3,2,CH
2,D071700007,AU,JOK6309,M,50,SI,X,AA,3,2,CT
1,D071700007,MO,EOC1108,M,43,SI,X,BR,5,2,CT
1,D071700008,AU,ERB0892,X,SI,SI,X,BR,8,4,AT
1,D071700009,MO,,M,SI,SI,X,BR,8,4,AT
1,D071700010,MO,FLH2479,M,36,SI,X,BR,5,2,CT
2,D071700010,AU,FRG3270,M,46,SI,X,BR,3,2,CT
1,D071700011,MO,FQK8810,M,47,SI,X,BR,5,2,CL
2,D071700011,AU,,M,SI,SI,X,BR,8,2,CL
1,D071700012,MO,EOI3032,M,37,SI,X,BR,3,2,CV
2,D071700012,AU,DRH7295,F,25,SI,X,BR,5,2,CV
2,D071700013,AU,DWN4888,F,55,SI,X,BR,7,2,CV
1,D071700013,MO,DRX2195,M,30,SI,X,BR,5,2,CV
1,D071700014,MO,EXH9560,M,24,SI,X,BR,5,2,CT
2,D071700014,CM,DZU5858,F,SI,SI,X,BR,8,2,CT
1,D071700015,AU,EQQ3058,M,23,SI,X,BR,3,2,CH
1,D071700016,AU,ERI7452,M,43,SI,X,BR,5,2,CO
2,D071700016,AU,FCH9785,M,33,SI,X,SA,7,2,CO
1,D071700017,MO,EXG9295,M,40,SI,X,BR,3,2,CO
2,D071700017,AU,,F,SI,SI,X,BR,8,2,CO
1,D071700018,AU,FAO5223,F,54,SI,X,BR,5,2,CO
2,D071700018,CM,EYR9834,M,51,SI,X,BR,3,2,CO
2,D071700019,SI,,X,SI,SI,X,BR,8,2,CV
1,D071700019,MO,EII8124,M,27,SI,X,BR,8,2,CV
2,D071700020,AU,FKT8835,X,SI,SI,X,BR,8,2,CO
1,D071700020,MO,DYX8616,M,SI,SI,X,BR,8,2,CO
1,D071700021,MO,BYY1322,M,50,SI,X,BR,5,2,CL
2,D071700021,MO,,M,22,SI,X,BR,5,2,CL
1,D071700022,CM,DON1105,M,49,SI,X,BR,3,4,AT
1,D071700023,MO,FYP3360,M,19,SI,X,BR,3,2,CO
2,D071700023,CM,CGB5649,M,27,SI,X,BR,5,2,CO
3,D071700024,MO,DZM4832,M,SI,SI,X,BR,8,2,CL
4,D071700024,MO,CDI2218,M,SI,SI,X,BR,8,2,CL
2,D071700024,AU,DST9544,F,27,SI,X,BR,4,2,CL
1,D071700024,MO,,M,SI,SI,X,BR,8,2,CL
5,D071700024,AU,GFE9322,M,SI,SI,X,BR,8,2,CL
1,D071700025,MO,DOP5724,M,19,IN,X,BR,5,2,CL
2,D071700025,CM,,X,SI,SI,X,BR,8,2,CL
3,D071700025,CM,DDI7263,M,35,SI,X,BR,3,2,CL
1,D071700026,MO,FQE4859,X,SI,SI,X,BR,8,4,AT
1,D071700027,MO,FAY8170,M,20,IN,X,BR,3,2,CT
2,D071700027,ON,GHW0878,M,58,SI,X,BR,3,2,CT
1,D071700028,AU,,F,SI,SI,X,BR,8,4,AT
2,D071700029,AU,FTW8143,M,29,SI,X,BR,7,2,CO
1,D071700029,MO,DZM7632,M,18,SI,X,BR,8,2,CO
2,D071700030,AU,EUE1848,M,32,SI,X,BR,7,2,CL
1,D071700030,MO,EXL6141,M,35,SI,X,BR,7,2,CL
1,D071700031,AU,DFT7352,M,30,HA,X,BR,7,2,CH
1,D071700032,AU,DRP5791,M,35,SI,X,BR,8,2,CV
2,D071700032,AU,LCP0888,M,23,SI,X,BR,8,2,CV
1,D071700033,SI,,F,SI,SI,X,BR,8,4,AT
1,D071700034,AU,EZS4657,M,34,SI,X,BR,5,2,CO
2,D071700034,ON,FCX7181,M,26,SI,X,BR,3,2,CO
2,D071700035,AU,ELB9076,M,26,HA,X,BR,7,2,CO
1,D071700035,MO,DZQ1817,M,47,HA,X,BR,5,2,CO
1,D071700036,MO,DZS5349,M,33,SI,X,BR,8,2,CO
2,D071700036,AU,FAG7285,M,25,IN,X,BR,3,2,CO
1,D071700037,MO,EJM5675,M,58,SI,X,BR,7,2,CT
2,D071700037,AU,GHP9488,F,SI,SI,X,BR,8,2,CT
1,D071700038,AU,BVB0580,M,37,SI,X,BR,5,4,AT
1,D071700039,AU,ELP0733,M,SI,SI,X,BR,8,4,AT
1,D071700040,MO,DPV3117,M,19,SI,X,BR,5,2,CO
2,D071700040,AU,AZY1792,F,44,SI,X,BR,7,2,CO
1,D071700041,MO,DZU0995,M,27,SI,X,AA,2,2,CV
2,D071700041,AU,CMW8129,M,28,SI,X,BR,5,2,CV
1,D071700042,AU,GHZ7607,F,27,SI,X,BR,6,2,CO
2,D071700042,AU,FWV1553,X,SI,SI,X,BR,8,2,CO
1,D071700043,MO,EJM4793,M,SI,SI,X,BR,8,2,CT
2,D071700043,MO,EOL3993,M,19,HA,X,BR,3,2,CT
1,D071700044,AU,DOD7403,M,31,SI,X,BR,5,4,AT
1,D071700045,AU,HLQ4473,M,42,SI,X,BR,5,2,CL
2,D071700045,AU,CRB9701,F,45,HA,X,SA,5,2,CL
1,D071700046,ON,FCB1839,M,31,SI,X,BR,5,2,QD
1,D071700047,MO,FAY3149,M,22,SI,X,BR,5,2,QM
2,D071700047,AU,KAF4544,M,46,SI,X,BR,3,2,QM
2,D071700048,AU,DJL4191,M,42,SI,X,BR,7,2,CV
1,D071700048,AU,FLJ5582,M,30,SI,X,BR,5,2,CV
1,D071700049,MO,DJW8974,M,40,SI,X,BR,6,2,CO
2,D071700049,AU,DDW6010,M,37,SI,X,BR,2,2,CO
1,D071700050,MO,FAF0379,M,24,SI,X,BR,5,4,AT
1,D071700051,SI,,X,SI,SI,X,BR,8,4,AT
1,D071700052,MO,FQK2795,F,26,SI,X,BR,5,2,QM
1,D071700053,MO,BYT3459,M,47,SI,X,BR,8,2,CO
2,D071700053,AU,CNM8269,F,36,SI,X,BR,7,2,CO
1,D071700054,MO,DZT7369,M,21,SI,X,BR,8,4,AT
1,D071700055,AU,CVR2617,M,38,SI,X,SA,5,2,CH
2,D071700056,AU,DXX7175,M,28,SI,X,BR,5,2,CF
1,D071700056,MO,EJR8865,M,21,SI,X,BR,3,2,CF
1,D071700057,SI,,X,SI,SI,X,BR,8,4,AT
1,D071700058,AU,AHS7646,M,20,SI,X,BR,3,4,AT
1,D071700059,MO,DOE0987,M,34,SI,X,BR,7,2,CO
2,D071700059,AU,DIQ4636,X,SI,SI,X,BR,8,2,CO
1,D071700060,MO,EXF8694,M,30,SI,X,BR,5,2,CO
2,D071700060,AU,DGV1297,M,SI,SI,X,BR,8,2,CO
1,D071700061,AU,GFB8760,M,SI,SI,X,BR,8,2,OU
2,D071700061,MO,EXA7571,M,41,SI,X,BR,7,2,OU
2,D071700062,CA,IWL5885,M,37,SI,X,BR,3,2,CO
1,D071700062,MO,EXK0629,M,42,SI,X,BR,8,2,CO
1,D071700063,MO,FTA7860,M,22,SI,X,BR,3,2,CV
2,D071700063,AU,,F,21,SI,X,BR,8,2,CV
1,D071700064,MC,FWC9980,M,34,SI,X,BR,3,2,CT
2,D071700064,ON,FVQ2163,M,38,SI,X,BR,5,2,CT
1,D071700065,AU,CVB7341,M,31,SI,X,BR,4,2,CH
1,D071700066,AU,BMB1200,M,22,HA,X,AA,5,2,CH
1,D071700067,AU,EXS4587,F,43,SI,X,BR,7,2,CT
2,D071700067,AU,CRL9417,M,SI,SI,X,BR,8,2,CT
1,D071700068,AU,NPY4124,M,26,HA,X,BR,8,2,CF
2,D071700068,AU,EVI3697,M,33,HA,X,BR,8,2,CF
1,D071700069,AU,FEX8837,M,SI,SI,X,BR,8,2,CV
2,D071700069,AU,FXV0003,M,46,SI,X,BR,5,2,CV
1,D071700070,AU,,M,31,SI,X,BR,5,2,CO
2,D071700070,MO,,M,24,SI,X,BR,5,2,CO
1,D071700071,AU,CMB9088,M,22,SI,X,BR,3,2,CH
1,D071700072,MO,DLH2090,M,28,SI,X,BR,6,2,CH
1,D071700073,CA,KAZ5043,M,34,SI,X,BR,5,4,AT
1,D071700074,ON,FFN3403,M,51,SI,X,BR,3,4,AT
1,D071700075,SI,,X,SI,SI,X,BR,8,4,AT
2,D071700076,AU,ETQ0907,M,SI,SI,X,BR,8,2,CT
1,D071700076,AU,FUQ1868,M,31,SI,X,BR,7,2,CT
1,D071700077,MO,EXL9902,M,23,SI,X,BR,3,2,CO
2,D071700077,ON,EMU5686,M,39,SI,X,BR,5,2,CO
1,D071700078,MO,NYC8520,M,24,SI,X,BR,5,2,CT
2,D071700078,CM,BFW7592,X,SI,SI,X,BR,8,2,CT
1,D071700079,AU,EMP8826,F,58,SI,X,BR,7,2,CT
2,D071700079,CA,MGW5911,M,SI,SI,X,BR,8,2,CT
1,D071700080,MO,EQS7298,M,SI,SI,X,BR,8,2,CV
2,D071700080,AU,ERV3372,M,30,SI,X,BR,7,2,CV
1,D071700081,AU,DVD7967,M,SI,SI,X,BR,8,2,CO
2,D071700081,CA,EZL9520,M,57,SI,X,BR,3,2,CO
1,D071700082,MO,EHK7945,M,26,SI,X,BR,3,2,CO
2,D071700082,AU,DOG1026,X,SI,SI,X,BR,8,2,CO
1,D071700083,AU,EBW4304,M,50,SI,X,BR,2,2,CO
2,D071700083,AU,BNP5683,M,30,IN,X,AA,2,2,CO
1,D071700084,CA,BXI2469,M,35,SI,X,BR,5,2,CT
2,D071700084,AU,AIV1515,M,48,IN,X,BR,5,2,CT
1,D071700085,CM,EJK7093,M,SI,SI,X,BR,8,2,CO
2,D071700085,AU,AXS3637,M,45,SI,X,BR,8,2,CO
1,D071700086,MO,DYZ5546,M,21,SI,X,BR,3,2,CV
2,D071700086,AU,FAC7528,M,56,SI,X,BR,7,2,CV
1,D071700087,AU,BBW2266,M,49,SI,X,BR,3,2,CF
2,D071700087,AU,CBI3289,M,45,SI,X,BR,3,2,CF
2,D071700088,AU,FAS5221,M,36,SI,X,BR,7,2,CV
1,D071700088,MO,DUX5886,M,39,SI,X,BR,5,2,CV
1,D071700089,MO,FRL9159,M,31,SI,X,BR,5,2,CO
2,D071700089,AU,ELC5095,M,SI,SI,X,BR,8,2,CO
1,D071700090,MO,EJP4659,M,24,SI,X,BR,3,2,CO
2,D071700090,AU,,X,SI,SI,X,BR,8,2,CO
1,D071700091,AU,FUU0603,M,26,SI,X,BR,8,4,AT
1,D071700092,MO,DAF0480,M,25,SI,X,BR,5,2,QM
1,D071700093,MO,,M,SI,SI,X,BR,8,4,AT
1,D071700094,AU,EFV8825,M,44,SI,X,BR,2,4,AT
1,D071700095,ON,FFN3637,M,33,SI,X,BR,3,2,QD
1,D071700096,AU,DGE9167,F,39,SI,X,BR,5,2,CF
2,D071700096,AU,CRH6285,M,20,SI,X,BR,5,2,CF
1,D071700097,MO,DGT9637,M,25,IN,X,BR,5,2,CH
1,D071700098,MO,GGY5770,M,21,SI,X,BR,3,2,CO
2,D071700098,AU,FHK7590,M,22,SI,X,BR,5,2,CO
1,D071700099,AU,DCH1255,M,37,SI,X,BR,3,4,AT
1,D071700100,MO,HEZ4037,M,28,SI,X,BR,5,2,QM
1,D071700101,CM,DKO2262,M,46,SI,X,BR,3,2,CH
1,D071700102,CM,CRT5453,M,60,SI,X,BR,5,4,AT
1,D071700103,MO,EXG4579,M,40,SI,X,BR,5,2,CV
2,D071700103,AU,CBN8635,M,64,IN,X,AA,2,2,CV
1,D071700104,MO,GGN5459,M,45,SI,X,BR,7,2,QM
1,D071700105,AU,BST6913,M,42,SI,X,BR,5,2,CO
2,D071700105,AU,ADB7575,M,19,SI,X,BR,4,2,CO
1,D071700106,AU,FJO7900,M,SI,SI,X,BR,8,2,CO
2,D071700106,MO,,M,37,SI,X,BR,3,2,CO
1,D071700107,MO,FAV8971,M,33,SI,X,BR,5,2,QM
1,D071700108,AU,HIX7357,F,40,SI,X,BR,3,4,AT
1,D071700109,AU,EQM3805,M,30,SI,X,BR,5,2,CH
1,D071700110,AU,ETI5343,F,22,SI,X,BR,8,2,CV
2,D071700110,MO,,M,39,SI,X,BR,8,2,CV
1,D071700111,MO,DYR7052,M,35,SI,X,BR,8,2,CF
2,D071700111,AU,BOH2533,M,39,SI,X,SA,6,2,CF
1,D071700112,MO,FDQ6377,M,30,SI,X,BR,3,2,CO
2,D071700112,AU,EBV7476,F,SI,SI,X,BR,8,2,CO
1,D071700113,ON,FSK0224,F,76,SI,X,BR,3,2,QD
1,D071700114,AU,CPM2978,M,63,SI,X,BR,3,2,CH
1,D071700115,AU,DKX6996,F,30,SI,X,BR,8,4,AT
1,D071700116,SI,,F,SI,SI,X,BR,8,4,AT
1,D071700117,MO,FQH8710,F,20,SI,X,BR,5,2,CO
2,D071700117,CM,FGA9826,M,25,SI,X,BR,3,2,CO
2,D071700118,AU,EMK4032,X,SI,SI,X,BR,8,2,CT
1,D071700118,ON,FGA5312,M,36,SI,X,BR,5,2,CT
1,D071700119,CA,CZQ8275,M,61,SI,X,BR,3,4,AT
1,D071700120,AU,EBQ5025,M,29,SI,X,BR,5,2,CT
2,D071700120,AU,DZD1003,M,23,SI,X,BR,5,2,CT
1,D071700121,MO,DWU6687,M,26,SI,X,BR,5,2,CV
2,D071700121,AU,COZ6015,M,42,SI,X,BR,5,2,CV
1,D071700122,MO,DPT0138,M,24,SI,X,BR,3,2,CL
2,D071700122,AU,FQB0202,M,32,SI,X,BR,8,2,CL
1,D071700123,AU,EEF8976,M,27,SI,X,BR,7,2,CO
2,D071700123,ON,FQJ2132,M,41,SI,X,BR,2,2,CO
1,D071700124,MO,APO6662,M,25,SI,X,BR,7,2,CL
2,D071700124,AU,DYC1770,X,SI,SI,X,BR,8,2,CL
1,D071700125,MO,DZO3017,M,63,SI,X,BR,3,2,CO
2,D071700125,AU,EQI5067,X,SI,SI,X,BR,8,2,CO
1,D071700126,AU,FHQ7931,M,34,HA,X,BR,8,4,AT
1,D071700127,MO,,X,SI,SI,X,BR,8,4,AT
1,D071700128,MO,FBE3906,M,23,SI,X,BR,3,2,CV
2,D071700128,CA,BYE3314,M,23,IN,X,BR,3,2,CV
1,D071700129,AU,CHX0423,M,39,SI,X,BR,5,2,CL
2,D071700129,MO,,M,18,SI,X,BR,3,2,CL
1,D071700130,MO,DNV6066,M,33,SI,X,BR,3,2,CH
1,D071700131,MO,EXF2238,M,27,SI,X,BR,8,2,CL
2,D071700131,AU,DVL4411,M,27,SI,X,BR,8,2,CL
1,D071700132,AU,BJJ7166,M,55,SI,X,BR,7,4,AT
1,D071700133,ON,FCB5623,X,SI,SI,X,BR,8,2,CT
2,D071700133,BI,,M,39,NE,X,BR,8,2,CT
1,D071700134,MO,CWT9945,M,19,SI,X,BR,3,2,CO
2,D071700134,AU,AXD3318,X,SI,SI,X,BR,8,2,CO
1,D071700135,AU,FDF0892,M,45,SI,X,BR,8,2,CH
1,D071700136,MO,EXB6962,M,31,SI,X,BR,5,2,CT
3,D071700136,CA,FOO6752,M,38,SI,X,BR,3,2,CT
2,D071700136,AU,DSX1197,M,42,SI,X,BR,6,2,CT
1,D071700137,AU,EUS6697,M,29,SI,X,BR,5,2,CO
2,D071700137,CM,EUA6888,M,28,SI,X,BR,3,2,CO
1,D071700138,MO,EHZ8715,M,32,HA,X,BR,5,4,AT
1,D071700139,AU,FFI8019,F,47,SI,X,BR,8,2,CL
2,D071700139,BI,,F,16,NE,X,BR,8,2,CL
1,D071700140,MO,ESY5532,M,30,SI,X,BR,5,2,CL
2,D071700140,AU,FGJ9941,M,SI,SI,X,BR,8,2,CL
1,D071700141,MO,DPT9505,F,29,SI,X,BR,7,2,CL
2,D071700141,AU,AOF1937,M,65,SI,X,BR,5,2,CL
2,D071700142,MO,DXK1438,M,18,IN,X,BR,3,2,CO
1,D071700142,MO,EQR4639,M,29,SI,X,BR,5,2,CO
1,D071700143,MO,ECP5342,M,31,SI,X,BR,3,2,CV
2,D071700143,AU,KWW9335,M,20,SI,X,BR,5,2,CV
1,D071700144,MO,EHR0321,M,28,SI,X,BR,8,2,CO
2,D071700144,AU,JJD3930,M,25,SI,X,BR,5,2,CO
1,D071700145,MO,EQD4887,M,24,SI,X,BR,8,2,CO
2,D071700145,AU,FLI7368,M,39,SI,X,BR,5,2,CO
2,D071700146,AU,DJP0702,M,61,SI,X,BR,3,2,CV
1,D071700146,MO,FCL6257,M,28,SI,X,BR,5,2,CV
1,D071700147,CA,BUP8586,M,47,SI,X,BR,3,2,TB
1,D071700148,MO,DZU0447,M,26,SI,X,BR,5,2,CH
1,D071700149,AU,CSB5463,M,33,SI,X,BR,3,2,CH
1,D071700150,MO,DLK5113,M,42,SI,X,BR,5,2,CV
2,D071700150,AU,CFM9092,X,SI,SI,X,BR,8,2,CV
1,D071700151,CA,GDE5121,M,65,SI,X,BR,3,2,CL
2,D071700151,SI,,X,SI,SI,X,BR,8,2,CL
1,D071700152,MO,DLW7226,M,35,SI,X,BR,5,2,CV
2,D071700152,AU,DNA7064,F,29,IN,X,BR,5,2,CV
2,D071700153,AU,GGL4069,X,SI,SI,X,BR,8,2,CO
1,D071700153,MO,JQL9791,M,24,SI,X,BR,3,2,CO
1,D071700154,MO,FKL8798,M,42,SI,X,BR,5,4,AT
2,D071700155,AU,EUS0394,M,53,SI,X,BR,8,2,CL
1,D071700155,MO,EXD3071,M,47,SI,X,BR,5,2,CL
1,D071700156,AU,DZF6185,F,20,IN,X,BR,5,4,AT
1,D071700157,MO,FSY9637,M,61,SI,X,BR,5,2,CV
2,D071700157,AU,EJU3808,F,26,SI,X,BR,6,2,CV
1,D071700158,MO,FCV7829,M,24,HA,X,BR,2,2,CV
2,D071700158,AU,DRR7102,M,25,HA,X,BR,4,2,CV
3,D071700158,AU,EQK2753,X,SI,SI,X,BR,8,2,CV
1,D071700159,MO,DYY0504,X,SI,SI,X,BR,8,4,AT
1,D071700160,ON,FQS3167,M,SI,SI,X,BR,8,2,QF
2,D071700161,AU,,X,SI,SI,X,BR,8,2,CT
1,D071700161,MO,FAW1810,M,21,SI,X,BR,3,2,CT
1,D071700162,AU,EMN4331,M,27,SI,X,BR,5,2,CH
1,D071700163,MO,EXH4996,M,33,SI,X,BR,3,2,CO
2,D071700163,AU,AAK9186,M,46,SI,X,BR,5,2,CO
1,D071700164,MO,DUW6730,F,50,SI,X,BR,8,4,AT
1,D071700165,AU,BGJ0400,M,19,SI,X,BR,8,2,CV
2,D071700165,MO,,M,56,NE,X,BR,8,2,CV
2,D071700166,AU,,X,SI,SI,X,BR,8,2,CO
1,D071700166,MO,FHV6771,M,24,SI,X,BR,6,2,CO
1,D071700167,MO,EXK4840,M,27,SI,X,BR,5,2,CH
2,D071700167,AU,EBR5268,M,32,SI,X,BR,3,2,CH
1,D071700168,SI,,M,39,SI,X,BR,5,2,CO
2,D071700168,BI,,M,20,NE,X,BR,5,2,CO
1,D071700169,MO,FXG8679,M,SI,SI,X,BR,8,2,CO
2,D071700169,SI,,M,31,SI,X,BR,7,2,CO
1,D071700170,AU,LOD2498,M,SI,SI,X,BR,6,2,CV
2,D071700170,MO,FTX8296,M,22,SI,X,BR,5,2,CV
3,D071700171,AU,FFH4654,M,47,SI,X,BR,5,2,QM
1,D071700171,MO,EQP0310,M,20,SI,X,BR,5,2,QM
2,D071700171,AU,FFU6744,M,33,SI,X,BR,5,2,QM
1,D071700172,MO,FXX7709,M,22,SI,X,BR,5,2,QM
1,D071700173,SI,,X,SI,SI,X,BR,8,4,AT
1,D071700174,MO,EXC4987,M,18,SI,X,BR,5,2,CF
2,D071700174,MO,DZP9837,M,30,SI,X,BR,2,2,CF
1,D071700175,AU,DDP2333,M,43,SI,X,AA,2,2,CO
2,D071700175,ON,EFW6906,M,56,SI,X,BR,5,2,CO
1,D071700176,MO,EFH0507,M,40,SI,X,BR,5,2,CL
2,D071700176,AU,FCG2539,M,SI,SI,X,BR,8,2,CL
1,D071700177,MO,FXZ7277,M,30,SI,X,BR,5,2,QM
1,D071700178,MO,DSV7435,M,22,SI,X,BR,5,2,QM
1,D071700179,MO,GDB5170,M,SI,SI,X,BR,8,4,AT
2,D071700180,AU,,X,SI,SI,X,BR,8,2,CO
1,D071700180,MO,EJM4087,M,28,SI,X,BR,5,2,CO
1,D071700181,AU,EMC6367,F,53,SI,X,BR,7,2,CH
1,D071700182,MO,FJI2480,M,23,SI,X,BR,8,2,CL
2,D071700182,CM,GEH5000,M,34,SI,X,BR,5,2,CL
1,D071700183,MO,EOV6526,M,37,SI,X,BR,5,2,CT
2,D071700183,CM,ERZ5860,M,35,SI,X,BR,4,2,CT
1,D071700184,AU,NIZ3677,M,77,SI,X,BR,7,2,CH
1,D071700185,AU,DZJ0307,M,29,SI,X,BR,5,2,CH
1,D071700186,MO,DJK7010,M,32,SI,X,BR,8,2,CF
2,D071700186,AU,DOR2764,M,27,SI,X,BR,5,2,CF
1,D071700187,MO,EOW1234,M,35,SI,X,BR,7,2,CV
2,D071700187,AU,BOE7987,M,53,SI,X,BR,5,2,CV
1,D071700188,MO,FZV5340,M,18,SI,X,BR,5,2,CT
2,D071700188,AU,,X,SI,SI,X,BR,8,2,CT
1,D071700189,SI,,M,30,SI,X,BR,8,2,CH
1,D071700190,AU,MCB7149,M,29,SI,X,BR,5,2,CO
2,D071700190,MO,GDT2170,M,35,SI,X,BR,5,2,CO
2,D071700191,AU,HEX8882,M,30,SI,X,BR,7,2,SI
1,D071700191,MO,DPZ1774,M,30,SI,X,BR,5,2,SI
1,D071700192,MO,DWY8066,M,35,SI,X,BR,5,2,CO
2,D071700192,AU,EMT9811,M,37,SI,X,BR,3,2,CO
1,D071700193,AU,DFU2830,M,26,SI,X,BR,3,2,CF
2,D071700193,ON,DJF7637,M,67,SI,X,BR,3,2,CF
1,D071700194,MO,ECZ6118,M,30,SI,X,BR,5,2,CV
