X,Y,id_acidente,cadloga,logradouro_a,cadlogb,logradouro_b,alt_num,referencia,data,dia__semana,dia_semana,mes_acidente,hora,cod_acid,fonte,viatura,dp,talao,sentido,pista,automovel,moto,onibus,caminhao,bicicleta,moto_taxi,onibus_fretado,onibus_urbano,microonibus,van,vuc,caminhonete,carreta,jipe,outros,sem_informacao,carroca,feridos,mortos,dec,det_atz,get_atz,distrito,distrito_atz,pref_reg,folha,princ_a,princ_b,placa1,tipo_placa1,placa2,tipo_plac2,placa3,tipo_plac3,tipo_acidente,mi_prinx,LAT,LONG,MAPINFO_ID
-46.725649,-23.609016,D041700397,8000,AV   GIOVANNI GRONCHI,,,3107,,2017/04/18 00:00:00,3,TERCA-FEIRA,ABRIL,1899/12/30 14:30:00,2,D,,89,2780,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO2,SO2,SO,54,54,BUTANTA,,8000,,,,,,,,QM,,-23.609016,-46.725649,3516
-46.570733,-23.514502,D041700398,3615,AL PSARG  BASILIO NOGUEIRA DA COSTA,,,0,NC,2017/04/26 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 11:20:00,2,D,,90,1338,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,CN2,CN2,CN,89,89,VILA MARIA-VILA GUILHERME,,3615,,,,,,,,CO,,-23.514502,-46.570733,3517
-46.712536,-23.443934,D041700399,39185,RUA   JOAQUIM PIMENTEL,,,200,,2017/04/17 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 00:15:00,2,D,,74,2919,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO2,NO3,NO,42,42,PIRITUBA,,39185,,,,,,,,CO,,-23.443934,-46.712536,3518
-46.646415,-23.660513,D041700400,2451,RUA PRINC DAS ASTURIAS,,,394,,2017/04/02 00:00:00,1,DOMINGO,ABRIL,1899/12/30 08:04:00,2,D,,97,900067,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,SU3,SU3,SU,38,38,JABAQUARA,,2451,,,,,,,,QM,,-23.660513,-46.646415,3519
-46.662045,-23.47858,D041700401,9078,AV   IMIRIM,,,3736,,2017/04/19 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 15:30:00,2,D,,38,4001,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN1,CN1,CN,13,13,CASA VERDE-CACHOEIRINHA,,9078,,,,,,,,SI,,-23.47858,-46.662045,3520
-46.761813,-23.622409,D041700402,34682,ES  DO CAMPO LIMPO,,,5035,,2017/04/22 00:00:00,7,SABADO,ABRIL,1899/12/30 08:45:00,4,D,,37,1937,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE3,OE3,OE,17,17,CAMPO LIMPO,,34682,,,,,,,,AT,,-23.622409,-46.761813,3521
-46.706771,-23.49814,D041700403,36284,AV MIN  PETRONIO PORTELA,5947,AV GAL  EDGAR FACO,0,,2017/04/11 00:00:00,3,TERCA-FEIRA,ABRIL,1899/12/30 07:10:00,2,D,,28,1475,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO1,NO3,NO,29,29,FREGUESIA-BRASILANDIA,,5947,36284,,,,,,,QM,,-23.49814,-46.706771,3522
-46.699053,-23.727149,D041700404,15507,AV SEN  TEOTONIO VILELA,75456,AV   RODRIGUES VILARES,0,,2017/04/08 00:00:00,7,SABADO,ABRIL,1899/12/30 03:50:00,2,D,,48,3208,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,SU4,SU4,SU,23,23,CAPELA DO SOCORRO,,15507,75456,,,,,,,CV,,-23.727149,-46.699053,3523
-46.397565,-23.503553,D041700405,18940,RUA   TIBURCIO DE SOUSA,,,650,,2017/04/30 00:00:00,1,DOMINGO,ABRIL,1899/12/30 04:43:00,4,D,,50,3918,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,LE2,LE2,LE,36,36,ITAIM PAULISTA,,18940,,,,,,,,AT,,-23.503553,-46.397565,3524
-46.533344,-23.598826,D041700406,24338,AV PROF  LUIZ IGNACIO ANHAIA MELLO,,,6500,,2017/04/17 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 22:10:00,4,D,,70,2759,C,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE2,SE1,SE,72,72,VILA PRUDENTE,,24338,,,,,,,,AT,,-23.598826,-46.533344,3525
-46.741459,-23.527579,D041700407,14091,AV   MOFARREJ,,,500,,2017/04/07 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 18:50:00,2,D,,91,1987,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO1,NO1,NO,88,88,LAPA,,14091,,,,,,,,CO,,-23.527579,-46.741459,3526
-46.505268,-23.484718,D041700408,42369,VIA   AYRTON SENNA DA SILVA,,,17000,,2017/04/11 00:00:00,3,TERCA-FEIRA,ABRIL,1899/12/30 10:15:00,2,D,,24,2995,B,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,RV1,RV1,RV1,18,18,PENHA,,42369,,,,,,,,CO,,-23.484718,-46.505268,3527
-46.711693,-23.568767,D041700409,855,RUA   ALVARENGA,15336,RUA CEL  PALIMERCIO DE RESENDE,0,,2017/04/05 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 08:10:00,2,D,,34,1041,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE2,OE2,OE,12,12,BUTANTA,,855,15336,,,,,,,SI,,-23.568767,-46.711693,3528
-46.642248,-23.541167,D041700410,15875,RUA   PEDRO AMERICO,,,32,,2017/04/19 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 09:49:00,4,D,,3,2104,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CN3,CN3,CN,66,66,SE,,15875,,,,,,,,AT,,-23.541167,-46.642248,3529
-46.712922,-23.849116,D041700411,36031,ES  DA COLONIA,,,10,,2017/04/17 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 08:30:00,2,D,,25,1373,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU4,SU4,SU,55,55,PARELHEIROS,,36031,,,,,,,,CO,,-23.849116,-46.712922,3530
-46.411546,-23.525717,D041700412,14095,RUA CON  ANTONIO MANZI,,,129,,2017/04/13 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 10:30:00,2,D,,67,835,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,LE3,LE4,LE,96,96,GUAIANAZES,,14095,,,,,,,,CH,,-23.525717,-46.411546,3531
-46.399479,-23.548353,D041700413,16443,ES  DE POA,,,88,,2017/04/23 00:00:00,1,DOMINGO,ABRIL,1899/12/30 20:00:00,2,D,,44,2324,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,LE3,LE4,LE,31,31,GUAIANAZES,,16443,,,,,,,,CO,,-23.548353,-46.399479,3532
-46.59077,-23.531171,D041700414,6371,AV CDSSA  ELISABETH DE ROBIANO,,,500,,2017/04/24 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 19:10:00,2,D,,81,900049,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TT,LE1,LE,8,8,MOOCA,,29772,,,,,,,,SI,,-23.531171,-46.59077,3533
-46.751156,-23.531327,D041700415,29773,RUA   ANDRIES BOTH,,,15,,2017/04/23 00:00:00,1,DOMINGO,ABRIL,1899/12/30 19:04:00,4,D,,93,2225,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,OE2,OE2,OE,41,41,LAPA,,29773,,,,,,,,AT,,-23.531327,-46.751156,3534
-46.512255,-23.606221,D041700416,22002,AV DR  FREDERICO M. DA COSTA CARVAL,,,369,,2017/04/01 00:00:00,7,SABADO,ABRIL,1899/12/30 14:13:00,2,D,,70,3078,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE2,SE1,SE,76,76,SAPOPEMBA,,22002,,,,,,,,CO,,-23.606221,-46.512255,3535
-46.62718,-23.635025,D041700417,16389,RUA   FOZ DO JUTAI,13915,AV   MIGUEL ESTEFANO,0,,2017/04/08 00:00:00,7,SABADO,ABRIL,1899/12/30 05:08:00,2,D,,83,2156,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU1,SU1,SU,27,27,IPIRANGA,,13915,16389,,,,,,,CO,,-23.635025,-46.62718,3536
-46.783019,-23.715759,D041700418,12403,ES   M'BOI MIRIM,,,2345,,2017/04/23 00:00:00,1,DOMINGO,ABRIL,1899/12/30 18:55:00,2,D,,92,1560,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO3,SO3,SO,43,43,M'BOI MIRIM,,12403,,,,,,,,QM,,-23.715759,-46.783019,3537
-46.647002,-23.531182,D041700419,8255,RUA   GUAIANASES,,,1238,,2017/04/27 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 22:30:00,2,D,,77,1739,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO1,NO1,NO,69,69,SE,,8255,,,,,,,,CO,,-23.531182,-46.647002,3538
-46.74647,-23.538335,D041700420,639,AV ENG  ALEXANDRE MACKENZIE,,,155,,2017/04/08 00:00:00,7,SABADO,ABRIL,1899/12/30 12:30:00,4,D,,93,1908,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE2,OE2,OE,41,41,LAPA,,639,,,,,,,,AT,,-23.538335,-46.74647,3539
-46.613881,-23.613026,D041700421,27516,RUA   DOMINGOS DE ROGATIS,,,10,,2017/04/01 00:00:00,7,SABADO,ABRIL,1899/12/30 20:00:00,2,D,,16,3754,C,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU1,SU1,SU,27,27,IPIRANGA,,27516,,,,,,,,CO,,-23.613026,-46.613881,3540
-46.395499,-23.497553,D041700422,17820,AV MAL  TITO,18295,RUA   SIMAO GONCALVES,0,,2017/04/04 00:00:00,3,TERCA-FEIRA,ABRIL,1899/12/30 20:26:00,2,D,,50,3397,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,LE2,LE2,LE,36,36,ITAIM PAULISTA,,17820,18295,,,,,,,CV,,-23.497553,-46.395499,3541
-46.70308,-23.614081,D041700423,8070,AV DUQSA DE GOIAS,,,304,,2017/04/11 00:00:00,3,TERCA-FEIRA,ABRIL,1899/12/30 13:25:00,4,D,,34,1076,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,SO2,SO2,SO,54,54,BUTANTA,,8070,,,,,,,,AT,,-23.614081,-46.70308,3542
-46.649752,-23.483179,D041700424,44645,AV   DIREITOS HUMANOS,,,727,,2017/04/05 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 23:55:00,2,D,,38,2586,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN1,CN1,CN,51,51,SANTANA-TUCURUVI,,44645,,,,,,,,CL,,-23.483179,-46.649752,3543
-46.579288,-23.528214,D041700425,6371,AV CDSSA  ELISABETH DE ROBIANO,,,1800,,2017/04/20 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 02:30:00,2,D,,52,3177,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TT,LE1,LE,80,80,MOOCA,,29772,,,,,,,,CH,,-23.528214,-46.579288,3544
-46.591874,-23.481912,D041700426,8538,AV   GUSTAVO ADOLFO,15280,RUA   CAMATEI,0,,2017/04/08 00:00:00,7,SABADO,ABRIL,1899/12/30 02:19:00,2,D,,39,3538,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,CN2,CN,82,82,SANTANA-TUCURUVI,,8538,15280,,,,,,,CV,,-23.481912,-46.591874,3545
-46.661829,-23.528139,D041700427,44885,AV   AURO SOARES DE M.ANDRADE,14928,AL   OLGA,0,,2017/04/12 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 15:30:00,2,D,,23,1943,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO1,NO1,NO,6,6,LAPA,,14928,44885,,,,,,,CO,,-23.528139,-46.661829,3546
-46.664954,-23.542056,D041700428,15270,AV   PACAEMBU,,,3005,,2017/04/06 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 16:00:00,4,D,,23,1680,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE1,NO1,NO,26,26,SE,,15270,,,,,,,,AT,,-23.542056,-46.664954,3547
-46.481155,-23.545913,D041700429,36173,AV PDE  ESTANISLAU DE CAMPOS,36156,RUA PDE  ESTEVAO DE OLIVEIRA,0,,2017/04/05 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 17:30:00,2,D,,65,1003,B,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE3,LE3,LE,5,5,PENHA,,36156,36173,,,,,,,QM,,-23.545913,-46.481155,3548
-46.734892,-23.601371,D041700430,7998,AV PROF  GIOIA MARTINS,15917,AV   ANGELO DI VERNIERI,0,,2017/04/03 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 13:40:00,2,D,,89,995,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,OE3,OE3,OE,94,94,BUTANTA,,7998,15917,,,,,,,CO,,-23.601371,-46.734892,3549
-46.739652,-23.652669,D041700431,21326,RUA   GERALDO FRAGA DE OLIVEIRA,,,530,,2017/04/05 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 06:50:00,2,D,,92,1244,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO3,SO3,SO,46,46,M'BOI MIRIM,,21326,,,,,,,,CO,,-23.652669,-46.739652,3550
-46.638398,-23.486195,D041700432,3813,AV ENG  CAETANO ALVARES,,,5000,,2017/04/02 00:00:00,1,DOMINGO,ABRIL,1899/12/30 13:00:00,2,D,,20,3109,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN1,CN1,CN,70,70,SANTANA-TUCURUVI,,3813,,,,,,,,CT,,-23.486195,-46.638398,3551
-46.518048,-23.5567,D041700433,9580,AV   ITAQUERA,,,402,,2017/04/18 00:00:00,3,TERCA-FEIRA,ABRIL,1899/12/30 18:40:00,2,D,,66,1701,B,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE1,SE,4,4,ARICANDUVA,,9580,,,,,,,,CO,,-23.5567,-46.518048,3552
-46.49853,-23.535601,D041700434,1702,AV   ANTONIO ESTEVAO DE CARVALHO,,,1500,,2017/04/08 00:00:00,7,SABADO,ABRIL,1899/12/30 10:00:00,2,D,,21,2779,C,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE3,LE3,LE,91,91,PENHA,,1702,,,,,,,,CO,,-23.535601,-46.49853,3553
-46.605722,-23.59416,D041700435,11506,RUA   LABATUT,5421,RUA   COSTA AGUIAR,0,,2017/04/06 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 12:50:00,2,D,,17,1188,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE2,SE2,SE,34,34,IPIRANGA,,5421,11506,,,,,,,CO,,-23.59416,-46.605722,3554
-46.407171,-23.538266,D041700436,4623,RUA   CATU,,,82,,2017/04/11 00:00:00,3,TERCA-FEIRA,ABRIL,1899/12/30 11:45:00,2,D,,68,1436,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,LE3,LE4,LE,96,96,GUAIANAZES,,4623,,,,,,,,CF,,-23.538266,-46.407171,3555
-46.792166,-23.648747,D041700437,29896,ES   PIRAJUSSARA-VALO VELHO,,,1900,,2017/04/21 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 23:28:00,4,D,,47,3975,B,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE3,OE3,OE,17,17,CAMPO LIMPO,,29896,,,,,,,,AT,,-23.648747,-46.792166,3556
-46.48564,-23.548954,D041700438,36155,RUA IRMAO  NICOLAU DA FONSECA,,,169,,2017/04/15 00:00:00,7,SABADO,ABRIL,1899/12/30 11:30:00,2,D,,65,2976,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE3,LE3,LE,5,5,PENHA,,36155,,,,,,,,QM,,-23.548954,-46.48564,3557
-46.655302,-23.60283,D041700439,9159,AV   INDIANOPOLIS,14531,AL  DOS NHAMBIQUARAS,0,,2017/04/22 00:00:00,7,SABADO,ABRIL,1899/12/30 09:55:00,2,D,,36,3461,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SU2,SU2,SU,32,32,VILA MARIANA,,9159,14531,,,,,,,CL,,-23.60283,-46.655302,3558
-46.68748,-23.705329,D041700440,49827,AV   JAIR RIBEIRO DA SILVA,,,323,,2017/04/22 00:00:00,7,SABADO,ABRIL,1899/12/30 23:30:00,2,D,,48,3771,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU3,SU3,SU,23,23,CAPELA DO SOCORRO,,49827,,,,,,,,CO,,-23.705329,-46.68748,3559
-46.515109,-23.513141,D041700441,13881,AV S  MIGUEL,,,1600,,2017/04/07 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 22:00:00,4,D,,24,2916,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE2,LE3,LE,64,64,ERMELINO MATARAZZO,,13881,,,,,,,,AT,,-23.513141,-46.515109,3560
-46.627037,-23.448903,D041700442,27689,RUA   LUIS CARLOS GENTILE DE LAET,,,1040,,2017/04/28 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 05:52:00,2,D,,38,1891,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,CN2,CN2,CN,81,81,JACANA-TREMEMBE,,27689,,,,,,,,CH,,-23.448903,-46.627037,3561
-46.694692,-23.570928,D041700443,6819,AV   EUSEBIO MATOSO,,,400,,2017/04/13 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 21:00:00,2,D,,14,3227,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE1,OE4,OE,62,62,PINHEIROS,,6819,,,,,,,,CO,,-23.570928,-46.694692,3562
-46.644004,-23.630456,D041700444,36098,AV   AFFONSO D'ESCRAGNOLLE TAUNAY,,,3666,,2017/04/22 00:00:00,7,SABADO,ABRIL,1899/12/30 17:00:00,2,D,,35,3958,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PB,PB,MB,77,77,VILA MARIANA,,36098,,,,,,,,CH,,-23.630456,-46.644004,3563
-46.687171,-23.67146,D041700445,14743,AV NSRA DO SABARA,,,1919,,2017/04/02 00:00:00,1,DOMINGO,ABRIL,1899/12/30 22:00:00,2,D,,99,926,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SU3,SU3,SU,16,16,SANTO AMARO,,14743,,,,,,,,CH,,-23.67146,-46.687171,3564
-46.624595,-23.488707,D041700446,351,AV   AGUA FRIA,,,17,,2017/04/12 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 14:45:00,2,D,,20,3546,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,CN2,CN,70,70,SANTANA-TUCURUVI,,351,,,,,,,,SI,,-23.488707,-46.624595,3565
-46.584569,-23.438676,D041700447,42220,RUA   USHIKICHI KAMIYA,,,1235,,2017/04/20 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 15:45:00,2,D,,73,3975,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,CN2,CN,81,81,JACANA-TREMEMBE,,42220,,,,,,,,CO,,-23.438676,-46.584569,3566
-46.416729,-23.48148,D041700448,137,RUA   SALSA BRAVA,,,52,,2017/04/05 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 20:35:00,4,D,,59,900039,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE2,LE2,LE,44,44,SAO MIGUEL,,137,,,,,,,,AT,,-23.48148,-46.416729,3567
-46.617565,-23.445233,D041700449,14767,AV   NOVA CANTAREIRA,,,4845,,2017/04/13 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 08:00:00,4,D,,20,3571,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,CN2,CN,81,81,JACANA-TREMEMBE,,14767,,,,,,,,AT,,-23.445233,-46.617565,3568
-46.740053,-23.556901,D041700450,14700,AV   ESCOLA POLITECNICA,6802,RUA STO  EURILO,0,,2017/04/05 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 07:10:00,2,D,,93,1593,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE2,OE2,OE,41,41,LAPA,,6802,14700,,,,,,,CO,,-23.556901,-46.740053,3569
-46.489936,-23.581979,D041700451,60675,AV   AFONSO DE SAMPAIO E SOUSA,,,0,NC,2017/04/14 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 19:00:00,2,D,,53,2817,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE3,SE,57,57,ITAQUERA,,60675,,,,,,,,QM,,-23.581979,-46.489936,3570
-46.768626,-23.662302,D041700452,6334,AV   ELLIS MAAS,,,167,,2017/04/27 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 17:15:00,2,D,,47,4346,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO3,SO3,SO,19,19,CAMPO LIMPO,,6334,,,,,,,,CO,,-23.662302,-46.768626,3571
-46.534263,-23.573322,D041700453,10503,AV   JOAO XXIII,,,624,,2017/04/10 00:00:00,2,SEGUNDA-FEIRA,ABRIL,1899/12/30 07:54:00,4,D,,58,837,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE1,SE,85,85,ARICANDUVA,,10503,,,,,,,,AT,,-23.573322,-46.534263,3572
-46.678911,-23.569819,D041700454,2484,RUA   ATLANTICA,,,6380,,2017/04/07 00:00:00,6,SEXTA-FEIRA,ABRIL,1899/12/30 04:40:00,2,D,,48,1185,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE1,OE1,OE,62,62,PINHEIROS,,2484,,,,,,,,CH,,-23.569819,-46.678911,3573
-46.673807,-23.612232,D041700455,19100,AV  DOS BANDEIRANTES,,,2600,,2017/04/29 00:00:00,7,SABADO,ABRIL,1899/12/30 13:30:00,2,D,,96,3915,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PB,SO1,SO,15,15,SANTO AMARO,,19100,,,,,,,,CO,,-23.612232,-46.673807,3574
-46.572519,-23.559041,D041700456,15396,RUA   PANTOJO,,,488,,2017/04/02 00:00:00,1,DOMINGO,ABRIL,1899/12/30 01:05:00,2,D,,29,2061,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE2,SE,1,1,MOOCA,,15396,,,,,,,,CH,,-23.559041,-46.572519,3575
-46.515402,-23.562742,D041700457,17135,AV   RIO DAS PEDRAS,11190,AV   MAZZAROPI,0,,2017/04/08 00:00:00,7,SABADO,ABRIL,1899/12/30 00:55:00,2,D,,41,3333,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,SE1,SE1,SE,4,4,ARICANDUVA,,1763,11190,,,,,,,CO,,-23.562742,-46.515402,3576
-46.62273,-23.486445,D041700458,351,AV   AGUA FRIA,,,300,,2017/04/13 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 07:05:00,2,D,,20,3568,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,CN2,CN,70,70,SANTANA-TUCURUVI,,351,,,,,,,,QM,,-23.486445,-46.62273,3577
-46.689001,-23.70979,D041700459,8206,AV   GREGORIO BEZERRA,,,445,,2017/04/15 00:00:00,7,SABADO,ABRIL,1899/12/30 00:05:00,2,D,,48,3446,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU3,SU3,SU,23,23,CAPELA DO SOCORRO,,8206,,,,,,,,CH,,-23.70979,-46.689001,3578
-46.495868,-23.539172,D041700460,1702,AV   ANTONIO ESTEVAO DE CARVALHO,,,2000,,2017/04/09 00:00:00,1,DOMINGO,ABRIL,1899/12/30 05:24:00,2,D,,21,2807,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE3,LE3,LE,5,5,PENHA,,1702,,,,,,,,QM,,-23.539172,-46.495868,3579
-46.619568,-23.588095,D041700461,17083,AV DR  RICARDO JAFET,,,1800,,2017/04/12 00:00:00,4,QUARTA-FEIRA,ABRIL,1899/12/30 08:50:00,4,D,,6,1404,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU1,SU1,SU,90,90,VILA MARIANA,,17083,,,,,,,,AT,,-23.588095,-46.619568,3580
-46.400997,-23.559446,D041700462,16494,AV   MIGUEL ACHIOLE DA FONCECA,,,695,,2017/04/01 00:00:00,7,SABADO,ABRIL,1899/12/30 10:00:00,2,D,,44,2309,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,LE3,LE4,LE,31,31,GUAIANAZES,,16494,,,,,,,,CO,,-23.559446,-46.400997,3581
-46.794693,-23.679058,D041700463,9529,ES  DE ITAPECERICA,,,8300,,2017/04/27 00:00:00,5,QUINTA-FEIRA,ABRIL,1899/12/30 05:45:00,2,D,,47,4127,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,SO3,SO3,SO,19,19,CAMPO LIMPO,,9529,,,,,,,,CO,,-23.679058,-46.794693,3582
-46.755665,-23.592418,D041700464,23484,RUA   DENIS CHAUDET,,,150,,2017/04/02 00:00:00,1,DOMINGO,ABRIL,1899/12/30 00:15:00,2,D,,75,1159,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE2,OE2,OE,94,94,BUTANTA,,23484,,,,,,,,CO,,-23.592418,-46.755665,3583
-46.601901,-23.452302,D041700465,18151,AV CEL  SEZEFREDO FAGUNDES,,,3005,,2017/04/01 00:00:00,7,SABADO,ABRIL,1899/12/30 10:05:00,2,D,,20,3198,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,CN2,CN,81,81,JACANA-TREMEMBE,,18151,,,,,,,,CO,,-23.452302,-46.601901,3584
-46.692219,-23.470367,D041700466,15485,RUA   PARAPUA,,,1700,,2017/04/08 00:00:00,7,SABADO,ABRIL,1899/12/30 21:28:00,2,D,,45,2687,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO2,NO2,NO,11,11,FREGUESIA-BRASILANDIA,,15485,,,,,,,,CO,,-23.470367,-46.692219,3585
