id_vitima	id_acidente	id_veiculo	sexo	idade	tipo_vitima	classificacao	tipo_veiculo	estado_alcoolizacao	escolaridade	data
1	D021700941	1	M	21	PS	F	MO	BR	5	NULL
1	D021700942	1	M	39	CD	F	MO	BR	7	NULL
1	D021700943	1	M	10	PD	F	AU	BR	8	NULL
2	D021700943	1	F	10	PD	F	AU	BR	3	NULL
1	D021700944	1	M	24	CD	F	MO	BR	5	NULL
1	D021700945	1	M	29	CD	F	AU	BR	7	NULL
1	D021700946	1	M	21	CD	F	MO	BR	3	NULL
1	D021700947	1	M	30	PD	F	CM	BR	7	NULL
1	D021700948	1	F	37	PD	F	AU	BR	3	NULL
2	D021700948	1	M	42	PD	F	AU	BR	3	NULL
1	D021700949	1	M	27	CD	F	MO	BR	3	NULL
1	D021700950	1	F	40	CD	F	MO	BR	2	NULL
1	D021700951	1	F	30	CD	F	MO	BR	7	NULL
2	D021700951	1	F	30	PS	F	MO	BR	7	NULL
1	D021700952	1	M	41	PD	M	ON	BR	8	22/02/2017 00:00
1	D021700953	1	F	7	PD	F	MO	BR	2	NULL
1	D021700954	1	M	48	PD	M	SI	BR	3	28/02/2017 00:00
1	D021700955	2	M	38	CD	F	AU	BR	7	NULL
1	D021700956	1	F	16	PS	F	AU	BR	8	NULL
2	D021700956	2	M	27	CD	F	AU	BR	8	NULL
3	D021700956	2	F	16	PS	F	AU	BR	3	NULL
4	D021700956	2	F	22	PS	F	AU	BR	4	NULL
1	D021700957	1	M	27	CD	F	MO	BR	5	NULL
1	D021700958	1	F	4	PD	F	AU	BR	8	NULL
1	D021700959	2	F	30	CD	F	AU	BR	5	NULL
1	D021700960	1	M	21	CD	F	MO	BR	5	NULL
1	D021700961	1	M	38	CD	F	MO	BR	7	NULL
1	D021700962	1	M	38	CD	F	MO	BR	7	NULL
1	D021700963	1	M	57	CD	F	MO	BR	8	NULL
2	D021700963	1	M		PD	F	MO	BR	5	NULL
1	D021700964	1	M	26	CD	F	MO	BR	5	NULL
1	D021700965	1	M	32	PS	F	MO	BR	8	NULL
1	D021700966	2	M	22	CD	F	MO	BR	3	NULL
1	D021700967	1	F	12	PD	F	MO	BR	3	NULL
1	D021700968	1	M	56	CD	F	MO	BR	8	NULL
1	D021700969	1	F	41	PD	F	ON	BR	5	NULL
1	D021700970	2	M	28	CD	F	BI	BR	5	NULL
1	D021700971	1	M	27	PD	F	BI	BR	5	NULL
1	D021700972	1	F	24	CD	F	MO	BR	5	NULL
1	D021700973	1	M	27	CD	F	MO	BR	8	NULL
1	D021700974	1	F	76	PD	F	MO	BR	3	NULL
1	D021700975	1	M	28	CD	F	AU	BR	8	NULL
1	D021700976	1	M	47	CD	F	MO	BR	5	NULL
1	D021700977	1	M	44	CD	F	MO	BR	6	NULL
1	D021700978	1	M	26	CD	F	MO	BR	3	NULL
1	D021700979	1	M	19	CD	F	MO	BR	5	NULL
1	D021700980	1	M	45	CD	F	MO	BR	5	NULL
1	D021700981	1	M	18	PS	F	MO	BR	3	NULL
1	D021700982	1	M	41	PD	F	SI	BR	5	NULL
1	D021700983	1	M	51	PD	M	AU	BR	3	06/02/2017 00:00
1	D021700984	1	M	20	CD	F	MO	BR	4	NULL
1	D021700985	1	M	36	CD	F	MO	BR	3	NULL
2	D021700985	1	F	23	PS	F	MO	BR	5	NULL
1	D021700986	1	F	30	PS	F	ON	BR	5	NULL
1	D021700987	1	F	70	PD	F	ON	BR	3	NULL
1	D021700988	1	F	43	PD	F	MO	BR	7	NULL
1	D021700989	2	M	24	CD	F	BI	BR	5	NULL
1	D021700990	1	M	29	CD	M	MO	BR	3	26/02/2017 00:00
1	D021700991	1	M	26	CD	F	MO	BR	3	NULL
1	D021700992	1	M	25	CD	F	MO	BR	5	NULL
1	D021700993	1	F	46	PD	F	AU	BR	5	NULL
1	D021700994	1	F	16	PD	F	MO	BR	4	NULL
1	D021700995	1	M	37	CD	F	MO	BR	3	NULL
1	D021700996	1	F	70	PD	M	AU	BR	5	25/02/2017 00:00
1	D021700997	1	M	42	CD	F	MO	BR	8	NULL
2	D021700997	1	F	35	PS	F	MO	BR	8	NULL
1	D021700998	1	M	46	CD	F	MO	BR	8	NULL
1	D021700999	1	M	20	PS	F	MO	BR	3	NULL
1	D021701000	1	M	19	CD	F	MO	BR	3	NULL
2	D021701000	1	F	20	PS	F	MO	BR	3	NULL
1	D021701001	1	M	61	CD	F	AU	BR	3	NULL
1	D021701002	1	M	21	CD	F	MO	BR	8	NULL
1	D021701003	1	M	40	PD	F	AU	BR	8	NULL
1	D021701004	1	M	36	CD	F	MO	BR	8	NULL
1	D021701005	1	M	26	CD	F	AU	BR	8	NULL
1	D021701006	1	F	50	PD	F	AU	BR	2	NULL
1	D021701007	1	F	39	PS	F	AU	BR	5	NULL
1	D021701008	1	M	23	SI	F	MO	BR	5	NULL
2	D021701008	1	F	18	SI	F	MO	BR	3	NULL
1	D021701009	1	M	36	CD	F	MO	BR	7	NULL
1	D021701010	1	M	20	CD	F	MO	BR	3	NULL
1	D021701011	1	F	37	CD	F	AU	BR	7	NULL
1	D021701012	1	M	32	CD	F	MO	BR	5	NULL
1	D021701013	1	M	21	PD	F	AU	BR	5	NULL
2	D021701013	1	M	18	CD	F	AU	BR	5	NULL
3	D021701013	1	M	22	PD	F	AU	BR	5	NULL
1	D021701014	1	M	34	CD	F	MO	BR	3	NULL
1	D021701015	1	M	56	CD	F	MO	BR	2	NULL
2	D021701015	1	F	54	PS	F	MO	BR	3	NULL
1	D021701016	1	M	21	SI	F	AU	BR	5	NULL
1	D021701017	1	F	44	PD	M	ON	BR	3	08/02/2017 00:00
1	D021701018	1	M	24	CD	F	MO	BR	5	NULL
2	D021701018	1	F	22	PS	F	MO	BR	5	NULL
1	D021701019	1	M	28	CD	F	MO	BR	5	NULL
1	D021701020	1	M	18	PD	F	AU	BR	3	NULL
1	D021701021	2	M	29	CD	F	MO	BR	5	NULL
1	D021701022	1	F	27	CD	F	MO	BR	7	NULL
1	D021701023	1	M	32	CD	F	MO	BR	7	NULL
1	D021701024	1	M	10	PD	F	MO	BR	2	NULL
1	D021701025	1	M	21	CD	F	MO	BR	2	NULL
1	D021701026	1	M	30	CD	F	MO	BR	5	NULL
1	D021701027	1	M	43	PD	F	AU	BR	3	NULL
1	D021701028	1	M	30	CD	F	MO	BR	5	NULL
1	D021701029	1	M	28	CD	F	MO	BR	5	NULL
1	D021701030	1	M	78	PD	F	AU	BR	3	NULL
1	D021701031	2	M	16	CD	F	MO	BR	2	NULL
2	D021701031	2	F	18	PS	F	MO	BR	5	NULL
1	D021701032	1	M	46	CD	F	MO	BR	7	NULL
1	D021701033	1	M	37	CD	F	MO	BR	3	NULL
1	D021701034	1	M	40	CD	F	AU	BR	5	NULL
1	D021701035	1	F	53	PD	F	AU	BR	4	NULL
1	D021701036	1	F	73	PS	F	AU	BR	8	NULL
1	D021701037	1	M	25	CD	F	MO	BR	5	NULL
1	D021701038	1	M	20	CD	F	MO	BR	3	NULL
1	D021701039	1	M	64	CD	F	MO	BR	3	NULL
1	D021701040	1	M	62	PD	M	SI	BR	8	13/02/2017 00:00
1	D021701041	1	M	31	CD	M	MO	BR	3	20/02/2017 00:00
1	D021701042	1	M	66	CD	M	BI	BR	2	08/02/2017 00:00
1	D021701043	1	M	49	CD	M	MO	BR	7	02/03/2017 00:00
1	D031700001	1	F	35	PS	F	MO	BR	7	NULL
1	D031700002	1	M	34	CD	F	MO	BR	3	NULL
1	D031700003	1	F	47	PS	F	ON	BR	7	NULL
1	D031700004	1	M	23	CD	F	AU	BR	5	NULL
1	D031700005	1	M	28	CD	F	MO	BR	8	NULL
1	D031700006	1	M	37	CD	F	AU	BR	4	NULL
1	D031700007	1	F	35	SI	F	MO	BR	3	NULL
2	D031700007	1	M	32	CD	F	MO	BR	5	NULL
1	D031700008	1	M	40	CD	F	MO	BR	8	NULL
1	D031700009	1	M	27	CD	F	MO	BR	5	NULL
2	D031700009	1	M	30	PS	F	MO	BR	5	NULL
1	D031700010	1	F	41	PD	F	AU	BR	3	NULL
1	D031700011	1	F	42	PD	F	AU	BR	5	NULL
1	D031700012	1	F	34	CD	F	AU	BR	5	NULL
1	D031700013	1	M	31	CD	F	MO	BR	5	NULL
1	D031700014	1	M		CD	F	MO	BR	8	NULL
1	D031700015	1	F	21	CD	F	MO	BR	3	NULL
1	D031700016	1	M	27	CD	F	MO	BR	7	NULL
1	D031700017	1	F	12	PD	F	AU	BR	2	NULL
1	D031700018	1	F	20	PS	F	MO	BR	3	NULL
1	D031700019	1	M	34	CD	F	AU	BR	3	NULL
2	D031700019	1	F		PS	F	AU	BR	8	NULL
1	D031700020	1	M	42	CD	F	AU	BR	7	NULL
1	D031700021	1	M	20	CD	M	MO	BR	5	03/03/2017 00:00
1	D031700022	1	F	21	PD	M	AU	BR	3	05/03/2017 00:00
2	D031700022	1	M	50	CD	F	AU	BR	8	NULL
1	D031700023	1	M	29	CD	F	MO	BR	7	NULL
1	D031700024	1	F	36	PD	F	MO	BR	8	NULL
1	D031700025	1	M	28	CD	F	BI	BR	5	NULL
1	D031700026	1	F	58	PD	F	AU	BR	3	NULL
1	D031700027	1	M	31	CD	F	MO	BR	5	NULL
1	D031700028	1	M		CD	F	MO	BR	8	NULL
1	D031700029	1	M	40	CD	F	MO	BR	5	NULL
1	D031700030	2	M	40	CD	F	AU	BR	5	NULL
1	D031700031	1	M	30	CD	F	MO	BR	5	NULL
1	D031700032	2	F	20	PS	F	AU	BR	6	NULL
1	D031700033	1	M		PD	F	AU	BR	8	NULL
1	D031700034	1	F	34	PS	F	AU	BR	8	NULL
1	D031700035	1	M	22	PD	F	AU	BR	5	NULL
1	D031700036	1	F	60	PD	F	CM	BR	5	NULL
1	D031700037	1	M	25	CD	F	MO	BR	5	NULL
1	D031700038	1	M	58	CD	F	AU	BR	4	NULL
1	D031700039	1	M	21	PS	F	MO	BR	3	NULL
1	D031700040	1	F	33	PD	F	MO	BR	2	NULL
1	D031700041	1	M	24	CD	F	MO	BR	8	NULL
1	D031700042	2	M	34	CD	F	BI	BR	3	NULL
1	D031700043	1	M	39	CD	F	MO	BR	7	NULL
1	D031700044	1	M	24	CD	F	MO	BR	5	NULL
2	D031700044	1	F	18	PS	F	MO	BR	4	NULL
1	D031700045	1	M	12	PD	F	AU	BR	8	NULL
1	D031700046	1	M	21	CD	F	MO	BR	3	NULL
2	D031700046	1	M	20	PS	F	MO	BR	5	NULL
1	D031700047	1	M	27	PD	M	SI	BR	8	04/03/2017 00:00
1	D031700048	1	M	32	PD	F	ON	BR	3	NULL
1	D031700049	1	F	73	PD	F	AU	BR	3	NULL
1	D031700050	4	F	42	CD	F	AU	BR	7	NULL
2	D031700050	2	M	7	PS	F	AU	BR	2	NULL
1	D031700051	1	F	32	PS	F	MO	BR	5	NULL
1	D031700052	1	M	44	CD	F	MO	BR	7	NULL
1	D031700053	1	M	21	CD	F	MO	BR	8	NULL
1	D031700054	1	M	28	CD	F	AU	BR	5	NULL
1	D031700055	1	M	62	CD	F	MO	BR	8	NULL
1	D031700056	1	M	39	PD	M	MO	BR	2	02/03/2017 00:00
2	D031700056	1	M	19	CD	F	MO	BR	2	NULL
3	D031700056	1	M	18	PS	F	MO	BR	3	NULL
1	D031700057	1	M	27	SI	F	AU	BR	5	NULL
2	D031700057	1	M	54	SI	F	AU	BR	7	NULL
1	D031700058	1	M	10	PD	F	MO	BR	2	NULL
1	D031700059	1	F	22	SI	F	AU	BR	5	NULL
2	D031700059	1	M	23	SI	F	AU	BR	6	NULL
1	D031700060	1	M	33	CD	F	MO	BR	8	NULL
1	D031700061	1	F	54	PS	F	AU	BR	5	NULL
1	D031700062	1	M	40	PD	F	SI	BR	8	NULL
1	D031700063	2	M	21	CD	M	MO	BR	3	16/03/2017 00:00
2	D031700063	2	M	19	PS	F	MO	BR	3	NULL
3	D031700063	3	M	23	CD	F	MO	BR	5	NULL
4	D031700063	1	M	63	CD	F	AU	BR	5	NULL
1	D031700064	2	M	20	CD	F	BI	BR	3	NULL
1	D031700065	1	F	53	PS	F	ON	BR	5	NULL
1	D031700066	1	F	53	PD	F	SI	BR	3	NULL
1	D031700067	1	M	28	CD	F	MO	BR	5	NULL
1	D031700068	1	M	13	PD	F	MO	BR	3	NULL
1	D031700069	1	M	28	PD	F	AU	BR	8	NULL
2	D031700069	1	M	36	CD	F	AU	BR	6	NULL
1	D031700070	2	M	30	CD	F	MO	BR	3	NULL
2	D031700070	2	F	27	PS	F	MO	BR	5	NULL
1	D031700071	2	M	30	CD	F	AU	BR	5	NULL
1	D031700072	2	M		CD	F	MO	BR	8	NULL
1	D031700073	1	M	23	CD	F	MO	AA	5	NULL
1	D031700074	1	F	49	PD	F	SI	BR	5	NULL
1	D031700075	1	M	53	PD	F	MO	BR	3	NULL
1	D031700076	2	M	38	CD	F	MO	BR	3	NULL
2	D031700076	2	F	42	PS	F	MO	BR	5	NULL
1	D031700077	1	F	15	PS	F	MO	BR	3	NULL
1	D031700078	1	M	52	CD	F	BI	BR	3	NULL
1	D031700079	1	M	78	PD	M	AU	BR	5	17/03/2017 00:00
1	D031700080	1	M	35	CD	F	MO	BR	7	NULL
1	D031700081	1	M	21	CD	F	MO	BR	8	NULL
1	D031700082	1	M	41	CD	F	MO	BR	5	NULL
1	D031700083	1	M	84	PD	F	MO	BR	8	NULL
1	D031700084	1	M	43	PD	F	MO	BR	3	NULL
1	D031700085	2	F	35	CD	F	AU	BR	7	NULL
1	D031700086	1	F	8	PS	F	AU	BR	3	NULL
1	D031700087	1	F	74	PD	F	ON	BR	5	NULL
1	D031700088	1	M	78	PD	M	MO	BR	5	28/03/2017 00:00
1	D031700089	1	M	53	PD	F	AU	BR	3	NULL
2	D031700089	1	F	79	PD	F	AU	BR	3	NULL
1	D031700090	1	M	37	CD	F	MO	BR	5	NULL
1	D031700091	1	M	41	CD	F	MO	BR	5	NULL
1	D031700092	1	M	33	CD	F	MO	BR	5	NULL
1	D031700093	1	F	74	PD	F	AU	BR	7	NULL
1	D031700094	1	M		PD	F	AU	BR	8	NULL
1	D031700095	1	M	68	PD	F	AU	BR	2	NULL
1	D031700096	1	M	51	PD	F	MO	BR	5	NULL
1	D031700097	1	M	37	CD	F	MO	BR	3	NULL
1	D031700098	1	M	43	CD	F	MO	BR	8	NULL
1	D031700099	2	M	58	PS	F	SI	BR	3	NULL
1	D031700100	1	F	61	CD	F	MO	BR	7	NULL
1	D031700101	1	M		PD	F	MO	BR	8	NULL
1	D031700102	1	F	39	PS	F	AU	BR	7	NULL
1	D031700103	1	M	31	CD	F	MO	BR	5	NULL
1	D031700104	1	F	14	PD	F	AU	BR	3	NULL
1	D031700105	1	M	38	PD	F	MO	BR	3	NULL
1	D031700106	1	M	56	CD	F	MO	BR	3	NULL
1	D031700107	1	M	23	CD	F	MO	BR	5	NULL
1	D031700108	1	M	22	CD	F	MO	BR	3	NULL
1	D031700109	1	M	35	CD	F	MO	BR	7	NULL
2	D031700109	1	F	36	PS	F	MO	BR	5	NULL
1	D031700110	1	F	12	PD	F	ON	BR	3	NULL
1	D031700111	1	M	15	PD	F	CA	BR	5	NULL
1	D031700112	1	F	71	PD	F	ON	BR	3	NULL
1	D031700113	1	M	19	PD	F	MO	BR	5	NULL
1	D031700114	1	M	29	CD	F	MO	BR	5	NULL
1	D031700115	1	M	42	PD	F	ON	BR	3	NULL
1	D031700116	1	M	41	CD	F	MO	BR	7	NULL
1	D031700117	1	F	22	CD	F	MO	BR	3	NULL
1	D031700118	2	M	57	CD	F	MO	BR	2	NULL
1	D031700119	1	M	25	PD	M	AU	BR	3	11/03/2017 00:00
1	D031700120	1	F	18	PS	F	AU	BR	3	NULL
2	D031700120	1	M	17	PS	F	AU	BR	5	NULL
1	D031700121	1	M	29	CD	F	MO	BR	5	NULL
1	D031700122	1	F	63	PD	F	AU	BR	7	NULL
2	D031700122	1	M	68	PD	F	AU	BR	7	NULL
1	D031700123	1	F	50	PD	F	AU	BR	7	NULL
1	D031700124	3	M	34	CD	F	AU	BR	3	NULL
2	D031700124	3	F	24	PS	F	AU	BR	2	NULL
3	D031700124	4	F	42	CD	F	AU	BR	8	NULL
4	D031700124	2	M	48	CD	F	AU	BR	3	NULL
1	D031700125	1	M	21	CD	F	MO	BR	5	NULL
1	D031700126	2	M	28	CD	F	MO	BR	5	NULL
1	D031700127	2	M	31	CD	F	MO	BR	5	NULL
1	D031700128	1	M	48	CD	F	BI	BR	6	NULL
1	D031700129	1	M	28	CD	F	MO	BR	8	NULL
1	D031700130	1	M	22	PD	F	AU	BR	2	NULL
1	D031700131	1	M	32	CD	F	MO	BR	5	NULL
1	D031700132	1	F	24	PS	F	ON	BR	5	NULL
2	D031700132	1	F	21	PS	F	ON	BR	7	NULL
3	D031700132	1	F	39	PS	F	ON	BR	5	NULL
4	D031700132	1	F		PS	F	ON	BR	8	NULL
5	D031700132	1	F	23	PS	F	ON	BR	3	NULL
6	D031700132	1	M	30	PS	F	ON	BR	5	NULL
7	D031700132	1	M	68	PD	M	ON	BR	5	22/03/2017 00:00
8	D031700132	1	X		PS	F	ON	BR	8	NULL
9	D031700132	1	X		PS	F	ON	BR	8	NULL
10	D031700132	1	X		PS	F	ON	BR	8	NULL
11	D031700132	1	X		PS	F	ON	BR	8	NULL
12	D031700132	1	X		PS	F	ON	BR	8	NULL
13	D031700132	1	X		PS	F	ON	BR	8	NULL
1	D031700133	1	F		PD	F	AU	BR	8	NULL
1	D031700134	1	M	29	CD	F	MO	BR	5	NULL
1	D031700135	1	M	37	PS	F	MO	BR	5	NULL
2	D031700135	1	M	20	PS	F	MO	BR	8	NULL
1	D031700136	1	M	51	PS	F	MO	BR	6	NULL
1	D031700137	2	M	49	CD	F	BI	BR	3	NULL
1	D031700138	1	M	41	CD	F	MO	BR	4	NULL
1	D031700139	2	M	26	SI	F	AU	BR	8	NULL
1	D031700140	1	F	35	PD	F	AU	BR	6	NULL
1	D031700141	1	M	35	PD	F	AU	BR	3	NULL
1	D031700142	1	M	26	CD	F	MO	BR	8	NULL
2	D031700142	1	M	21	PS	F	MO	BR	8	NULL
1	D031700143	1	M	35	CD	F	MO	BR	3	NULL
1	D031700144	1	M	18	PS	F	MO	BR	3	NULL
2	D031700144	1	M	18	CD	F	MO	BR	3	NULL
1	D031700145	1	M	37	PD	F	MO	BR	3	NULL
1	D031700146	1	F	61	PS	F	ON	BR	5	NULL
1	D031700147	1	M	27	CD	F	MO	BR	5	NULL
1	D031700148	1	M	38	CD	F	MO	BR	2	NULL
1	D031700149	1	F	73	PD	F	AU	BR	3	NULL
2	D031700149	1	F	54	PD	F	AU	BR	5	NULL
1	D031700150	1	M	35	CD	F	MO	BR	7	NULL
1	D031700151	1	F	40	CD	F	AU	BR	5	NULL
1	D031700152	1	F	33	PS	F	MO	BR	5	NULL
1	D031700153	1	M	29	CD	F	MO	BR	5	NULL
1	D031700154	1	M	28	CD	F	MO	BR	3	NULL
1	D031700155	1	M	37	CD	F	MO	BR	5	NULL
2	D031700155	1	M	21	PS	F	MO	BR	8	NULL
1	D031700156	1	F	23	PD	F	AU	BR	5	NULL
1	D031700157	1	M	33	CD	F	MO	BR	6	NULL
1	D031700158	1	M	28	CD	F	AU	BR	7	NULL
1	D031700159	1	M	30	CD	F	MO	BR	2	NULL
1	D031700160	1	F	43	PD	F	MO	BR	5	NULL
1	D031700161	2	M	19	CD	F	MO	BR	3	NULL
1	D031700162	1	M	29	CD	F	MO	BR	3	NULL
1	D031700163	1	M	44	CD	F	AU	BR	5	NULL
1	D031700164	2	M	29	CD	F	MO	BR	8	NULL
1	D031700165	1	M	23	CD	F	AU	BR	7	NULL
1	D031700166	1	F	28	PS	F	AU	BR	5	NULL
2	D031700166	1	F	2	PS	F	AU	BR	8	NULL
3	D031700166	1	M	3	PS	F	AU	BR	8	NULL
1	D031700167	1	M	31	CD	F	AU	BR	3	NULL
2	D031700167	2	M	18	PS	F	AU	BR	3	NULL
3	D031700167	2	F	25	CD	F	AU	BR	5	NULL
1	D031700168	1	M	54	PD	F	AU	BR	5	NULL
1	D031700169	1	M	35	CD	F	MO	BR	3	NULL
2	D031700169	1	M	63	CD	F	MO	BR	3	NULL
1	D031700170	1	F	51	PD	F	MO	BR	3	NULL
1	D031700171	1	M	23	CD	F	MO	BR	3	NULL
1	D031700172	2	M	45	CD	F	BI	BR	3	NULL
1	D031700173	1	M	26	CD	F	MO	BR	3	NULL
1	D031700174	1	M	25	PS	M	MO	BR	5	01/03/2017 00:00
2	D031700174	1	M	23	CD	F	MO	BR	5	NULL
1	D031700175	1	F	47	PS	F	AU	BR	8	NULL
1	D031700176	1	M	17	CD	F	MO	BR	5	NULL
1	D031700177	1	M	38	CD	F	MO	BR	3	NULL
1	D031700178	1	F	57	PD	F	ON	BR	5	NULL
1	D031700179	1	M	29	CD	M	MO	BR	5	06/04/2017 00:00
1	D031700180	1	M	28	CD	F	MO	BR	7	NULL
2	D031700180	1	M	28	PS	F	MO	BR	5	NULL
1	D031700181	1	M	29	CD	F	MO	BR	8	NULL
1	D031700182	1	M	25	CD	F	MO	BR	5	NULL
1	D031700183	1	M	48	CD	F	MO	BR	8	NULL
1	D031700184	1	M	33	CD	F	MO	BR	5	NULL
1	D031700185	1	F	12	PD	F	ON	BR	8	NULL
1	D031700186	1	M	28	CD	F	MO	BR	5	NULL
1	D031700187	1	M	35	CD	F	MO	BR	8	NULL
1	D031700188	1	M	33	PS	F	MO	BR	3	NULL
1	D031700189	1	M	30	CD	F	MO	BR	5	NULL
1	D031700190	1	M	38	PD	F	AU	BR	5	NULL
1	D031700191	1	M	26	CD	F	MO	BR	5	NULL
1	D031700192	1	M	37	PS	F	MO	BR	7	NULL
1	D031700193	1	M	28	CD	F	MO	BR	7	NULL
1	D031700194	1	F	72	PD	M	ON	BR	3	06/03/2017 00:00
1	D031700195	1	M	19	CD	F	MO	BR	3	NULL
2	D031700195	1	F	17	PS	F	MO	BR	8	NULL
1	D031700196	1	M	24	PS	F	AU	BR	2	NULL
1	D031700197	1	F	22	PD	F	MO	BR	3	NULL
2	D031700197	1	M		PD	F	MO	BR	8	NULL
3	D031700197	1	M		PD	F	MO	BR	8	NULL
1	D031700198	1	M	29	CD	M	MO	BR	5	26/03/2017 00:00
2	D031700198	1	M	22	PS	F	MO	BR	5	NULL
1	D031700199	1	F	73	PD	F	AU	BR	8	NULL
1	D031700200	1	M	44	CD	F	MO	BR	3	NULL
1	D031700201	1	M	29	CD	F	MO	BR	3	NULL
1	D031700202	1	M	26	PS	F	MO	BR	5	NULL
2	D031700202	1	M	26	CD	F	MO	BR	5	NULL
1	D031700203	1	F	47	PD	F	AU	BR	8	NULL
1	D031700204	1	F	31	PD	F	AU	BR	5	NULL
1	D031700205	1	M	62	PD	F	AU	BR	8	NULL
1	D031700206	1	F	60	PD	M	AU	BR	3	03/03/2017 00:00
1	D031700207	2	M	20	CD	M	MO	BR	5	15/03/2017 00:00
1	D031700208	1	M	30	CD	F	MO	BR	5	NULL
1	D031700209	1	F	25	CD	F	MO	BR	8	NULL
1	D031700210	1	M	51	PD	F	MO	AA	3	NULL
2	D031700210	1	M	47	CD	F	MO	BR	5	NULL
1	D031700211	1	F	22	CD	F	MO	BR	5	NULL
2	D031700211	2	M	27	CD	F	MO	BR	2	NULL
1	D031700212	1	M	27	CD	F	MO	BR	8	NULL
1	D031700213	1	M	39	CD	F	MO	BR	8	NULL
1	D031700214	1	M	19	CD	F	MO	BR	5	NULL
1	D031700215	1	M	45	SI	F	MO	BR	5	NULL
1	D031700216	1	M	34	CD	F	MO	BR	7	NULL
1	D031700217	1	F	77	PD	F	MO	BR	8	NULL
1	D031700218	1	M	27	CD	F	MO	BR	5	NULL
1	D031700219	1	F	55	PD	F	AU	BR	5	NULL
1	D031700220	1	F	69	PD	F	AU	BR	1	NULL
1	D031700221	1	M	22	PD	F	AU	BR	5	NULL
1	D031700222	1	M	45	PD	F	AU	BR	3	NULL
1	D031700223	1	F	18	PD	M	ON	BR	6	27/03/2017 00:00
1	D031700224	2	F	51	CD	F	AU	BR	8	NULL
1	D031700225	1	F	9	PD	F	AU	BR	2	NULL
1	D031700226	1	F	25	CD	F	MO	BR	5	NULL
1	D031700227	1	F	43	CD	F	MO	BR	2	NULL
2	D031700227	1	F		PS	F	MO	BR	8	NULL
1	D031700228	1	F	78	PD	F	MO	BR	8	NULL
1	D031700229	1	F	18	PD	F	AU	BR	8	NULL
1	D031700230	1	M	44	CD	F	MO	BR	5	NULL
1	D031700231	1	M	35	CD	F	MO	BR	5	NULL
1	D031700232	1	M	23	CD	F	MO	BR	5	NULL
1	D031700233	1	M	33	CD	F	CM	BR	5	NULL
1	D031700234	1	M	62	PD	F	ON	BR	3	NULL
1	D031700235	1	M	22	CD	F	MO	BR	7	NULL
1	D031700236	1	M	43	PD	F	AU	BR	7	NULL
1	D031700237	1	M	46	CD	F	MO	BR	4	NULL
1	D031700238	1	M	9	PS	F	AU	BR	1	NULL
2	D031700238	1	F	13	PS	F	AU	BR	8	NULL
1	D031700239	1	M		CD	F	MO	BR	8	NULL
1	D031700240	1	M	42	CD	F	MO	BR	7	NULL
1	D031700241	1	F	36	PS	F	ON	BR	5	NULL
1	D031700242	1	M	23	PD	F	CM	BR	3	NULL
1	D031700243	1	M	32	PD	F	AU	BR	5	NULL
1	D031700244	1	M	40	CD	F	MO	BR	7	NULL
1	D031700245	1	M	34	CD	F	MO	BR	5	NULL
1	D031700246	1	M	30	CD	F	MO	BR	5	NULL
1	D031700247	1	F	64	PS	F	ON	BR	3	NULL
1	D031700248	1	F	54	PD	F	ON	BR	3	NULL
1	D031700249	1	F	23	PS	F	MO	BR	8	NULL
1	D031700250	2	M	27	CD	F	MO	BR	5	NULL
1	D031700251	1	F	62	PD	F	AU	BR	3	NULL
1	D031700252	1	M		CD	F	MO	BR	8	NULL
1	D031700253	1	M	36	CD	F	MO	BR	7	NULL
1	D031700254	1	M	82	PD	F	SI	BR	3	NULL
1	D031700255	1	M	18	CD	F	CM	BR	2	NULL
2	D031700255	1	M	17	PS	F	CM	BR	3	NULL
1	D031700256	1	M	56	CD	F	MO	BR	3	NULL
1	D031700257	1	F	19	PS	F	AU	BR	5	NULL
1	D031700258	1	M	47	PD	F	MO	BR	3	NULL
1	D031700259	1	M	50	CD	F	MO	BR	7	NULL
1	D031700260	1	M	31	CD	F	MO	BR	8	NULL
1	D031700261	1	M	36	CD	F	MO	BR	3	NULL
1	D031700262	1	F	27	PD	F	AU	BR	8	NULL
1	D031700263	1	M	96	PD	F	AU	BR	3	NULL
1	D031700264	1	M	35	CD	F	MO	BR	8	NULL
2	D031700264	1	F		PD	F	MO	BR	8	NULL
1	D031700265	1	M	41	CD	F	MO	BR	3	NULL
1	D031700266	1	M	29	CD	F	MO	BR	5	NULL
1	D031700267	1	M	27	CD	F	MO	BR	5	NULL
1	D031700268	1	M	36	PD	M	MO	BR	3	26/03/2017 00:00
1	D031700269	1	M	17	CD	F	MO	BR	5	NULL
1	D031700270	1	F	16	PD	F	SI	BR	3	NULL
1	D031700271	1	M	36	CD	F	MO	BR	5	NULL
1	D031700272	1	F	46	PD	F	AU	BR	8	NULL
2	D031700272	1	M	0	PD	F	AU	BR	8	NULL
1	D031700273	1	M	26	CD	F	MO	BR	5	NULL
1	D031700274	2	M	42	CD	F	MO	BR	3	NULL
1	D031700275	1	M	31	CD	F	AU	BR	3	NULL
1	D031700276	1	M	22	PD	F	AU	BR	5	NULL
1	D031700277	1	M	33	CD	F	MO	BR	5	NULL
1	D031700278	1	M	12	PD	F	AU	BR	2	NULL
1	D031700279	2	M	19	CD	F	MO	BR	3	NULL
1	D031700280	1	M	20	CD	F	MO	BR	5	NULL
